	Correlator	Error
0	1.1935643766017463e-12	1.3873047522082312e-14
1	2.3864464972075818e-11	1.8855973282892247e-13
2	5.5779249016405675e-12	4.291802580353213e-14
3	1.857321126871742e-12	1.4148541935870662e-14
4	6.21282555198693e-13	4.720741571229919e-15
5	2.1440173527166266e-13	1.6372099743416497e-15
6	7.5015940538261e-14	5.829717400601338e-16
7	2.6573660041017225e-14	2.1208100535001443e-16
8	9.501584622513883e-15	7.812141757925877e-17
9	3.4180239544826744e-15	2.9094999329590856e-17
10	1.239371001712893e-15	1.1018851533282555e-17
11	4.51290179149405e-16	4.2126484796577544e-18
12	1.645867375824992e-16	1.6314750520673882e-18
13	6.015252224324585e-17	6.424501134383261e-19
14	2.2024787664562572e-17	2.5239697576430416e-19
15	8.073569024906882e-18	1.0009319602483044e-19
16	2.9635397921962287e-18	3.957005405917077e-20
17	1.0851631101864705e-18	1.571277045141783e-20
18	3.9801489068552764e-19	6.380992132019567e-21
19	1.456833602992257e-19	2.6145976850114835e-21
20	5.338089063759986e-20	1.073619268564285e-21
21	1.9538853038504053e-20	4.458594081362947e-22
22	7.120319311673924e-21	1.827033067245442e-22
23	2.6063633756039746e-21	7.641157027138627e-23
24	9.627552174474977e-22	3.298537997541488e-23
25	3.600989276998604e-22	1.424737853351639e-23
26	1.3502121462093403e-22	6.207027499834647e-24
27	5.027403580986387e-23	2.7263322285407005e-24
28	1.8321581834352123e-23	1.1939951476085643e-24
29	6.923126847412618e-24	5.228321517743369e-25
30	2.683832954834158e-24	2.356245767847535e-25
31	1.1253824396213604e-24	1.2413380703804814e-25
32	7.225313404897208e-25	9.732638986260117e-26
