	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	3.9572007837336226e-11	0.00013259396183236614	0.9519675090481431	26.39037258254269	25.438405073494547	0.0009099915761381349	23	10
