	Correlator	Error
0	1.3886096959773582e-12	1.5741524718951412e-14
1	2.6874788585180602e-11	2.1760910301587686e-13
2	7.045140323848092e-12	5.523404022469714e-14
3	2.5827282447760027e-12	2.003761297965467e-14
4	9.507078075221004e-13	7.391891782041003e-15
5	3.603062312744406e-13	2.8214778136352377e-15
6	1.382753993328658e-13	1.0964741264911042e-15
7	5.366451813725684e-14	4.338895734956285e-16
8	2.099753040852954e-14	1.7420547686208884e-16
9	8.260584619430717e-15	7.097442161518589e-17
10	3.273131630511568e-15	2.9211044807928024e-17
11	1.3016365638562746e-15	1.208618682157725e-17
12	5.18318210918971e-16	5.0585818012514535e-18
13	2.0680798888753718e-16	2.137694840477639e-18
14	8.264186156794388e-17	9.046758051214893e-19
15	3.308654334167473e-17	3.877900439385683e-19
16	1.324851409374461e-17	1.6476398035060044e-19
17	5.2885834589189745e-18	7.017629843198783e-20
18	2.116457401505039e-18	3.0669050811008156e-20
19	8.45692267485107e-19	1.356456282493744e-20
20	3.3845832147857356e-19	6.022695916491705e-21
21	1.351645878943273e-19	2.691833364332631e-21
22	5.380020355863959e-20	1.187372318033361e-21
23	2.1456866220071783e-20	5.293006295328657e-22
24	8.611804849197588e-21	2.43228404449215e-22
25	3.480310574007939e-21	1.1251209924433846e-22
26	1.402147160873563e-21	5.31302441589557e-23
27	5.628994587831984e-22	2.517450135192034e-23
28	2.24446920702207e-22	1.1878485326179005e-23
29	9.250554820842929e-23	5.597971554440479e-24
30	3.8826951029158565e-23	2.777239139460023e-24
31	1.7687033812316625e-23	1.6150126944388723e-24
32	1.1947142865834663e-23	1.331905709311411e-24
