	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	4.459080399684229e-11	-5.329456053083402e-07	0.932732959120408	10.11534043531719	9.182607476196782	0.0006987983021513806	23	10
