	EffectiveMass
0	1.0049692726135286
1	1.0050432109832796
2	1.0049424648284944
3	1.005028629302982
4	1.0050333595275913
5	1.0050099849700962
6	1.0051018714904818
7	1.0050277233123814
8	1.005019044876102
9	1.004968605041507
10	1.0050156879425083
11	1.0050726413726838
12	1.0049983692169222
13	1.0049415493011506
14	1.0050128364563022
15	1.0049520874023468
16	1.0049749851226835
17	1.0049893188476595
18	1.0049810314178498
19	1.0049683475494418
20	1.0050409507751499
21	1.004968910217288
22	1.0049467277526887
23	1.0049800777435334
24	1.0049114131927521
25	1.004980306625369
26	1.0049349498748807
27	1.00489763259888
28	1.0048977565765411
29	1.0050894641876253
30	1.0049122714996368
31	1.0050370883941684
32	1.0050095558166534
33	1.0049883747100863
34	1.0050254631042517
35	1.0050126934051546
36	1.0049503898620635
37	1.0048819541931184
38	1.0049827861785918
39	1.0049091243743928
40	1.004916172027591
41	1.0050944519043001
42	1.0050159835815462
43	1.0050294399261508
44	1.0049902153015169
45	1.0050741767883333
46	1.0049999523162876
47	1.0049436855316192
48	1.0050303649902377
49	1.0049761867523224
50	1.0049892520904573
51	1.0050138568878209
52	1.0049385261535675
53	1.0049599266052276
54	1.0049684715271026
55	1.0049742126464873
56	1.0049899864196807
57	1.0049939537048371
58	1.004985294342044
59	1.0049990940094027
60	1.005084543228153
61	1.004834566116336
62	1.0049060153961213
63	1.0050249671936071
64	1.0050054359436067
65	1.0049743270874054
66	1.0051149272918736
67	1.0049726581573515
68	1.00493425369263
69	1.0049528694152863
70	1.0049925804138216
71	1.0049571228027374
72	1.0050222015380896
73	1.0049980163574253
74	1.0049646282196074
75	1.004922609329227
76	1.0050314044952426
77	1.0049183559417754
78	1.0049777793884305
79	1.004948778152469
80	1.00500638008118
81	1.0049050617218052
82	1.0050231838226353
83	1.0049550628662138
84	1.0050902938842805
85	1.0052384948730502
86	1.0050295352935825
87	1.0049806976318392
88	1.005046653747562
89	1.004963102340701
90	1.0049525356292754
91	1.0049532222747832
92	1.004974374771121
93	1.0049562454223664
94	1.0049953460693395
95	1.0048435020446806
96	1.0049561977386505
97	1.0050118637084995
98	1.004995203018192
99	1.0049305438995393
100	1.005060491561893
101	1.0050811290741002
102	1.0050674629211458
103	1.0051334857940708
104	1.0050307464599642
105	1.0049483203887972
106	1.005025014877323
107	1.0051138401031527
108	1.00498476982117
109	1.0050544452667272
110	1.0050101566314729
111	1.0050500011444126
112	1.0050256347656286
113	1.0050398254394566
114	1.0050335407257112
115	1.0049807167053255
116	1.0049707508087187
117	1.004972906112674
118	1.004975805282596
119	1.0049858570098908
120	1.0050365352630648
121	1.004878807067874
122	1.0049690246582061
123	1.005031480789188
124	1.0050051403045688
125	1.0050529003143345
126	1.0050165367126498
127	1.0049372386932405
128	1.0050001430511506
129	1.0049642372131378
130	1.0049278831481967
131	1.0050825500488316
132	1.0049877452850373
133	1.0049802017211942
134	1.004969425201419
135	1.0050457477569614
136	1.0050030231475862
137	1.0049497413635287
138	1.0050183677673372
139	1.004869899749759
140	1.0049754142761258
141	1.0050479793548617
142	1.004999866485599
143	1.0049470901489288
144	1.0050085067749057
145	1.0049475193023714
146	1.0050172615051305
147	1.0050265312194862
148	1.0049506473541292
149	1.0048795795440706
150	1.0049800395965607
151	1.005066413879398
152	1.0049791431427033
153	1.0049938201904332
154	1.0049627494812041
155	1.0049971008300815
156	1.0050073242187532
157	1.0050111961364778
158	1.004993286132816
159	1.0050482368469273
160	1.0050079917907748
161	1.004942741394046
162	1.0049943161010777
163	1.0049662494659455
164	1.004989404678348
165	1.0050092983245882
166	1.004986553192142
167	1.0049907684326205
168	1.0049650382995639
169	1.0050011444091829
170	1.0050871562957797
171	1.0050422477722205
172	1.0049777984619168
173	1.0050008201599154
174	1.0049830818176302
175	1.0049235820770293
176	1.0049241352081328
177	1.005018577575687
178	1.0050421810150183
179	1.0049754905700712
180	1.0049461078643829
181	1.0049837207794219
182	1.0048155784606965
183	1.0049780654907257
184	1.0050083637237581
185	1.0050277423858678
186	1.0049535179138211
187	1.004986553192142
188	1.0049642848968536
189	1.004977283477786
190	1.0049511432647737
191	1.0050535964965852
192	1.0048936176300078
193	1.005091142654422
194	1.0049977493286164
195	1.0050245761871375
196	1.0049796581268342
197	1.0050594711303744
198	1.004954090118411
199	1.005037803649906
200	1.004971294403079
201	1.0049797058105499
202	1.0049149513244657
203	1.0049447250366241
204	1.00505972862244
205	1.0049797630310087
206	1.004945125579837
207	1.0050734806060826
208	1.004964065551761
209	1.0050995063781771
210	1.0049525451660186
211	1.0049339580535916
212	1.0050170230865512
213	1.0050278472900427
214	1.0049607944488554
215	1.0049352931976347
216	1.0049916934967074
217	1.0050420665741002
218	1.004988470077518
219	1.00496936798096
220	1.0048840618133574
221	1.0049369144439726
222	1.0049824619293244
223	1.0049926376342806
224	1.0049235343933138
225	1.0050027370452912
226	1.0049270534515413
227	1.0051170825958284
228	1.0049250221252475
229	1.005000848770145
230	1.0050067806243927
231	1.0049372291564973
232	1.004934034347537
233	1.0049439716339144
234	1.0049789524078399
235	1.0050213432312045
236	1.0050469017028845
237	1.004980001449588
238	1.0049697780609161
239	1.0052204704284704
240	1.005025596618656
241	1.0050397014617956
242	1.0049873352050813
243	1.0050111293792756
244	1.0051098155975373
245	1.0049859428405794
246	1.0051363086700473
247	1.005026655197147
248	1.0050324916839632
249	1.005031538009647
250	1.0049861335754424
251	1.0050819110870395
252	1.0049897289276155
253	1.0049099063873321
254	1.0049796009063752
255	1.0050058269500763
256	1.0049287986755404
257	1.005046358108524
258	1.004994583129886
259	1.0050754165649445
260	1.005139961242679
261	1.0050543022155796
262	1.0050045490264925
263	1.0050590801239048
264	1.0049431705474883
265	1.0049679470062287
266	1.0050372600555455
