	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	1.6578806763808068e-13	-5.689186372888986e-13	0.822236758975389	1.060888449871389	0.23865169089600016	1.9078917914949163	26	14
