	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	7.580372451304152e-14	1.2292307107724008e-16	5.189478824121692e-14	7.070776892814771e-16	9.205858694550036e-25	1.644895133492613e-27	6.842043129318743e-25	9.507194533609048e-27	0.7993811647773964	0.00047762459460444956	1.0412766993588667	0.0030714166969855418	0.24189553458147023	0.0030718411510342533	26	5
