	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.144810039029117e-14	1.5227977691809524e-15	4.6471808100771736e-14	7.689460380061156	0.7807463463961926	0.0010585703033500601	1.0415735203992336	0.014526536923515306	0.26082717400304095	2.5688497475998204	23	5
