	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	7.838926500402786e-14	1.5053183042680926e-15	5.23296182533076e-14	7.890631824547736	0.8011722622618028	0.0012970490025267399	1.067398931890518	0.01308985064011591	0.266226669628715	2.6220286122184495	23	5
