	Correlator	Error
0	3.0370376869889197e-15	1.2146233025543874e-16
1	7.908149870290707e-14	6.19402406231292e-16
2	2.381577529725513e-14	1.7954009281515443e-16
3	1.017679185341585e-14	7.589161206106938e-17
4	4.324603145920032e-15	3.2467059656707745e-17
5	1.881460355710076e-15	1.3718275884106082e-17
6	8.257145609329465e-16	6.086677533346045e-18
7	3.651258472062436e-16	2.7389432154435457e-18
8	1.6230102921985702e-16	1.2669288890987755e-18
9	7.238325898347904e-17	5.78335374357951e-19
10	3.239534921576817e-17	2.716403628463869e-19
11	1.4542282124298085e-17	1.2768481355592566e-19
12	6.539968575709532e-18	6.08064259535309e-20
13	2.946827411936857e-18	2.8502554655705984e-20
14	1.3290201560777634e-18	1.3540292166218354e-20
15	6.001458535132588e-19	6.417786805736442e-21
16	2.7103083314386028e-19	3.0717329451725624e-21
17	1.224668794100823e-19	1.4630404152534984e-21
18	5.537583290667665e-20	7.011702293694738e-22
19	2.50667477772547e-20	3.3693280977627786e-22
20	1.1355705026766804e-20	1.6226959322699679e-22
21	5.1451945501271986e-21	7.820788033495384e-23
22	2.3322226768087366e-21	3.748509752673228e-23
23	1.0576550324669844e-21	1.7870328493380013e-23
24	4.792746685821708e-22	8.5963403458113e-24
25	2.17234552575153e-22	4.148389907417931e-24
26	9.864133446644713e-23	2.005521881910205e-24
27	4.4810909886672075e-23	9.686067367665549e-25
28	2.032120698845584e-23	4.681226602722347e-25
29	9.219217027104919e-24	2.2633749165060495e-25
30	4.1840978614467054e-24	1.0945123014740813e-25
31	1.8964458001558832e-24	5.268343610799383e-26
32	8.571785677177424e-25	2.5316045786662785e-26
33	3.8768215580598965e-25	1.2254745439684549e-26
34	1.7499416519282815e-25	6.021459715381582e-27
35	7.91086673106198e-26	2.943537913186155e-27
36	3.5678380110132397e-26	1.4605302489413004e-27
37	1.6077059974795712e-26	7.280743088698704e-28
38	7.267596018387719e-27	3.6352617102671865e-28
39	3.265702911123568e-27	1.7862303457308306e-28
40	1.4703721757200138e-27	8.754956298846283e-29
41	6.638650937914739e-28	4.3620470033607494e-29
42	2.989630921586939e-28	2.179483129435967e-29
43	1.341816663373883e-28	1.0736416459437249e-29
44	6.026837872164126e-29	5.308983038183473e-30
45	2.752095026504515e-29	2.657267906295779e-30
46	1.2893339080826346e-29	1.3738134322697574e-30
47	6.726944903366359e-30	7.946549863083204e-31
48	5.098102976970799e-30	6.377565818620629e-31
