	EffectiveMass
0	0.7810114192962672
1	0.7810064220428492
2	0.7810131359100365
3	0.7812131977081325
4	0.7810005092620875
5	0.7810243034362818
6	0.7810122585296655
7	0.7810442447662378
8	0.7811042594909694
9	0.7811005592346216
10	0.7812817573547388
11	0.7809625625610377
12	0.7808961296081569
13	0.7812707614898706
14	0.7808619976043725
15	0.7810773658752466
16	0.7814048862457299
17	0.7810022735595727
18	0.780945034027102
19	0.7810701084136986
20	0.7814453697204615
21	0.7810908412933375
22	0.7810130882263207
23	0.7809449195861842
24	0.7811450386047389
25	0.7808538341522242
26	0.7808602714538599
27	0.7809056663513207
28	0.7811580085754419
29	0.780946950912478
30	0.7810300159454371
31	0.7809461975097681
32	0.7813050174713159
33	0.7812399864196802
34	0.7810690402984644
35	0.780964155197146
36	0.7808532619476343
37	0.7809605789184595
38	0.7808455371856713
39	0.7811475372314478
40	0.7809888839721706
41	0.7809485244751002
42	0.7810628890991234
43	0.781015367507937
44	0.780872411727908
45	0.7812106990814234
46	0.7812309455871607
47	0.7809642505645775
48	0.7809192085266139
49	0.7809770107269312
50	0.7810489177703881
51	0.7810413265228295
52	0.7810298538208031
53	0.7810378456115747
54	0.7811767578125025
55	0.7807868576049828
56	0.7810723495483423
57	0.7811443805694607
58	0.7811073398590114
59	0.7812329864501979
60	0.7811561298370386
61	0.7809811210632349
62	0.7811271858215358
63	0.7809440803527856
64	0.7810588645935084
65	0.7810288906097438
66	0.781233634948733
67	0.7810792922973657
68	0.7810957622528101
69	0.7812258148193384
70	0.7809677982330347
71	0.7811621952056911
72	0.7810088157653834
73	0.7810277271270776
74	0.7810850811004661
75	0.7810502910614037
76	0.7811246490478542
77	0.7808069705963159
78	0.7809928417205834
79	0.7810958290100121
80	0.780915613174441
81	0.781179285049441
82	0.7810881519317652
83	0.7810534572601342
84	0.781026992797854
85	0.7809639739990258
86	0.7810540580749536
87	0.7809362602233911
88	0.7810599040985131
89	0.7811161327362086
90	0.7807935810089137
91	0.7809698867797876
92	0.7811583995819116
93	0.7810060214996362
94	0.7809499168396021
95	0.7811692142486597
96	0.7810918617248561
97	0.7811096191406275
