	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	2.01703215337595e-13	-7.08382506643585e-13	0.7905509555673024	1.0316301050758356	0.24107914950853332	1.0634271503546543e-06	26	14
