	Correlator	Error
0	3.374244623141859e-15	1.3313033564119565e-16
1	8.488146091144171e-14	6.602197527342413e-16
2	2.7251049487045362e-14	2.0340459645178495e-16
3	1.2246575372680651e-14	9.030255009357259e-17
4	5.474315833465257e-15	4.0550134719028806e-17
5	2.5019452296756496e-15	1.8006210293255908e-17
6	1.1528174666951263e-15	8.37282896151089e-18
7	5.34916123317048e-16	3.946486491412453e-18
8	2.4940629301455456e-16	1.907615711114601e-18
9	1.166435064766851e-16	9.123286337676316e-19
10	5.472931223277073e-17	4.479575063041628e-19
11	2.5749567069160508e-17	2.2025420491721517e-19
12	1.2134769021841125e-17	1.0948328872579904e-19
13	5.7287631575286644e-18	5.369020186404791e-20
14	2.7066747623105635e-18	2.6588937428989302e-20
15	1.2802333324903581e-18	1.315244267773616e-20
16	6.055785230906582e-19	6.551752825423528e-21
17	2.8658946287102476e-19	3.2502909923435554e-21
18	1.3570974115508807e-19	1.623195950583454e-21
19	6.432681583166846e-20	8.134753076285126e-22
20	3.051655222838138e-20	4.0802961417635755e-22
21	1.448109906703466e-20	2.0506211744739624e-22
22	6.874663381580871e-21	1.0245393895415724e-22
23	3.2646882848267173e-21	5.0956881604901007e-23
24	1.5494019335084558e-21	2.5538119849259242e-23
25	7.35563833168993e-22	1.2824789225033875e-23
26	3.4969675193987246e-22	6.440763907152835e-24
27	1.6631813215652084e-22	3.236849276356352e-24
28	7.895498133818691e-23	1.6239927201860536e-24
29	3.7499706685401764e-23	8.142766540506859e-25
30	1.7818274303580453e-23	4.081647550264274e-25
31	8.45986768930559e-24	2.038476435527363e-25
32	4.008253033422495e-24	1.0157847259329677e-25
33	1.899469014549312e-24	5.090482856859801e-26
34	8.991341509587033e-25	2.597652263973204e-26
35	4.260807166170246e-25	1.3219716667228282e-26
36	2.0164541357744687e-25	6.819408629932661e-27
37	9.534921310026691e-26	3.5272560602643684e-27
38	4.518199406400044e-26	1.8191244251622936e-27
39	2.1329709688028333e-26	9.290085094127448e-28
40	1.0086035000101304e-26	4.743364514089085e-28
41	4.783833297602078e-27	2.4594751980861674e-28
42	2.262252364826711e-27	1.2720600149007866e-28
43	1.0665764413350829e-27	6.506378256312264e-29
44	5.040951139358799e-28	3.349446816272897e-29
45	2.4203194520156493e-28	1.750443408335879e-29
46	1.19634656849149e-28	9.495824421105664e-30
47	6.627243420402021e-29	5.759593352784251e-30
48	5.156692072344892e-29	4.707496585939599e-30
