	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	1.8858983916050302e-13	-6.609806720962262e-13	0.8014721278142813	1.041953534040377	0.2404814062260956	2.199752217865613	26	14
