	Correlator	Error
0	2.9616570560915695e-15	1.1932853778927206e-16
1	7.741923119298297e-14	6.090298618753821e-16
2	2.3323563453090264e-14	1.768193090501627e-16
3	9.982924629525575e-15	7.496212443802443e-17
4	4.257443233738682e-15	3.2254926669218805e-17
5	1.861292081014417e-15	1.3682140750155578e-17
6	8.21787756466671e-16	6.1105383336961924e-18
7	3.659278886786485e-16	2.7732863757963705e-18
8	1.6391671771157946e-16	1.2978846451620162e-18
9	7.370740330361484e-17	5.981931709720142e-19
10	3.32765892163401e-17	2.843020762707391e-19
11	1.507473217387799e-17	1.3515653985975992e-19
12	6.843613015704007e-18	6.522238038648667e-20
13	3.1133792886840047e-18	3.092280334797929e-20
14	1.4180031507741984e-18	1.490064548286383e-20
15	6.46795748765007e-19	7.16261407369048e-21
16	2.9507732415178687e-19	3.48525515186915e-21
17	1.347049615815669e-19	1.6866918578134023e-21
18	6.15446916333977e-20	8.2140610831910795e-22
19	2.8152826905960366e-20	4.0090249403734187e-22
20	1.2888846074042258e-20	1.9628795364183472e-22
21	5.9009702421162946e-21	9.60495735573528e-23
22	2.7024239779545386e-21	4.672986633677824e-23
23	1.2385278244766251e-21	2.2585443141081224e-23
24	5.670651971134365e-22	1.103559112590892e-23
25	2.5968922481978782e-22	5.414778186024862e-24
26	1.191866963792234e-22	2.670244145559942e-24
27	5.472790502965071e-23	1.3130534107353036e-24
28	2.5085103222071474e-23	6.467170380439896e-25
29	1.1504463031903612e-23	3.188179006855358e-25
30	5.277033804407198e-24	1.5724423598731602e-25
31	2.4161022439751786e-24	7.72563189003919e-26
32	1.1028941065325257e-24	3.790363617912511e-26
33	5.0423385046278585e-25	1.8732516359337807e-26
34	2.2985061456785107e-25	9.360193845654632e-27
35	1.0495042246260107e-25	4.636706397539737e-27
36	4.779986409878967e-26	2.3339049924712343e-27
37	2.175820310024511e-26	1.1827558571140569e-27
38	9.942671938259851e-27	6.0366087053213e-28
39	4.5060594071882755e-27	3.0231084926494723e-28
40	2.049159651007776e-27	1.5058667029498317e-28
41	9.340299390610076e-28	7.630596133281364e-29
42	4.249658257845392e-28	3.900616545304144e-29
43	1.9235257934825108e-28	1.9664483632637362e-29
44	8.686999002330886e-29	9.886340566500541e-30
45	3.992743711671261e-29	5.022143604765668e-30
46	1.8850262713009068e-29	2.6413915899506646e-30
47	9.82895347657146e-30	1.5699374435318962e-30
48	7.495997398609049e-30	1.2859394867078479e-30
