A0_old,A1_old,A0_new,A1_new,m0,m1,dm
9.934179905503161e-14,3.3447114742461136e-14,1.739343438195121e-24,-1.2657398303525132e-24,0.7705373478176457,0.9814731105151413,0.21093576269749553
9.851390820242455e-14,3.1656889768651064e-14,1.6850734758376203e-24,-3.9265209625921393e-25,0.7703242718107214,0.9637357352361496,0.19341146342542823
9.772367590550982e-14,3.016124172796242e-14,2.9292716413432652e-24,-7.942857597884972e-24,0.7699795083229409,0.9488152170255356,0.1788357087025947
9.892330060766527e-14,3.245924145432324e-14,1.708563270435463e-24,-3.1762572867311525e-24,0.7705018681899927,0.9709746146288536,0.20047274643886087
9.918341128127865e-14,3.355258299890832e-14,1.6528707693008523e-24,-1.1681252773798724e-24,0.7704535934988557,0.9798334599785797,0.20937986647972404
9.889631704549761e-14,3.224166932821175e-14,2.0246197989270678e-24,-1.3244710126146199e-24,0.7704520869611728,0.9734316671657304,0.20297958020455756
9.943813235887923e-14,3.354380981623015e-14,1.6416486956206884e-24,-4.314007578097945e-24,0.7705808763317332,0.9854815376534211,0.21490066132168784
9.905704531341068e-14,3.30462474020421e-14,1.5227459769726164e-24,2.6314716429750184e-25,0.7704591160627525,0.9774560533059484,0.20699693724319587
9.884184526179961e-14,3.234787354963294e-14,1.96452590886748e-24,-2.6446617867256413e-24,0.7704063563857251,0.9694096264202177,0.19900327003449256
9.926455979284509e-14,3.185526803313343e-14,1.4428919836540812e-24,-6.563667311389251e-25,0.7705502025988494,0.9747655978513251,0.20421539525247567
9.918424097903026e-14,3.257531128871426e-14,1.3230601760040772e-24,2.4961442332873775e-25,0.770589424760929,0.9761280862605634,0.2055386614996344
9.839044640549662e-14,3.173976421959279e-14,1.734188995798427e-24,4.746386450557006e-25,0.7702460776279155,0.9642570571736285,0.194010979545713
9.915965588169129e-14,3.5208291811919575e-14,1.2939422247034848e-24,2.262828690724297e-24,0.7704727205936283,0.9874009269507118,0.2169282063570835
9.944293901882684e-14,3.253121854845371e-14,1.6116634072327414e-24,2.490873083982404e-25,0.7707102757657489,0.9781976654559602,0.20748738969021133
9.892073361035207e-14,3.383973299173059e-14,1.4519800889335823e-24,4.591975167160693e-24,0.7703890400929708,0.9791518710883429,0.2087628309953721
9.902398242620448e-14,3.272054904388239e-14,1.7951171960745625e-24,-1.3596040793072342e-24,0.7705029281569838,0.9728386000740485,0.20233567191706472
9.96309787570685e-14,3.2231006745142916e-14,1.4209709923745317e-24,2.3907814248046795e-26,0.7708336347306025,0.9805450402598822,0.2097114055292797
9.901971150331936e-14,3.2851479763618775e-14,1.9204633181204307e-24,-4.491742155554703e-25,0.7704796902706056,0.9751982643991747,0.20471857412856911
9.910738344200706e-14,3.305203970516291e-14,1.583639230558609e-24,2.2360559276153402e-24,0.7704633856280132,0.9788170985935687,0.20835371296555544
9.944287839731475e-14,3.4409674637045473e-14,1.5872712034417963e-24,-7.913963273824684e-25,0.7706115385080539,0.9871940716847457,0.21658253317669185
9.900549485652471e-14,3.214818758257875e-14,1.5548775561296253e-24,-2.437168849772111e-24,0.7705918632154855,0.9715851194581905,0.20099325624270506
9.909848704761895e-14,3.4303666288673133e-14,1.5918833124773899e-24,-3.092927164696251e-25,0.7705489497911794,0.9847168116741393,0.21416786188295986
9.95909574286506e-14,3.5324303220413905e-14,1.5271594022348927e-24,1.8156213568981906e-24,0.7706436831511732,0.991953926280879,0.22131024312970576
9.946274781272218e-14,3.3241894885969745e-14,4.1205996374949916e-24,-2.3741895252327302e-23,0.7705346146617121,0.9826970147481242,0.21216240008641202
1.0017316893125987e-13,3.5134450739232124e-14,1.5878667535721016e-24,8.97335133639938e-25,0.7708948108634617,0.9976463912593381,0.2267515803958764
9.914599412855253e-14,3.5109857044156863e-14,1.3487404800654424e-24,2.1000929200458165e-24,0.7703892004329191,0.9851974415081971,0.214808241075278
9.851239703553463e-14,3.2339918521249574e-14,1.4452073150340032e-24,6.559255373088219e-25,0.7701810653377602,0.9689159514320539,0.1987348860942937
9.854108306324198e-14,3.2951391062579815e-14,1.1367398882036232e-24,5.417728422993825e-24,0.7702029084419065,0.9706133339477371,0.20041042550583058
9.966256768632214e-14,3.1923583750050775e-14,1.6524847268406645e-24,-1.570840883509888e-24,0.7707741030196512,0.9778604690104356,0.20708636599078434
9.908156527047986e-14,3.404722760540486e-14,1.759695656789147e-24,-4.600248735929381e-25,0.7704156579657175,0.9812530788679115,0.21083742090219393
9.883244652572058e-14,3.217316345992341e-14,1.604931231918718e-24,-1.1175588790243014e-25,0.7703820458338521,0.9700405704399091,0.19965852460605707
9.896103590328296e-14,3.244352002120141e-14,1.407493916545796e-24,1.5326095260243548e-25,0.7703927422362506,0.9743710382823939,0.20397829604614323
9.968853052256311e-14,3.322266610897231e-14,1.5789719759795213e-24,-2.049346618368792e-24,0.7707634710036894,0.9841574166719715,0.21339394566828224
9.97236931071754e-14,3.4315320694243694e-14,1.5758708192022927e-24,-4.68064038586066e-26,0.7708256300063879,0.9886778089355306,0.21785217892914266
9.909018255061334e-14,3.349707722556283e-14,2.1540751507520844e-24,-4.5939650389468474e-24,0.7704964682066715,0.9780049511978244,0.20750848299115288
9.827233109689958e-14,3.137129877869772e-14,1.72790422127596e-24,-2.6140764717447155e-25,0.7702029759141285,0.9612199999804556,0.19101702406632717
9.880828654661267e-14,3.4578128482901745e-14,2.2226597414291515e-24,-6.135442595083339e-24,0.7705062178659604,0.9799184092984037,0.2094121914324433
9.916692187734909e-14,3.356181921123309e-14,1.5289256442528459e-24,6.557151067645884e-26,0.7704148845646401,0.9793572969707816,0.20894241240614136
9.833605092476175e-14,3.154237753239619e-14,1.9868331727539116e-24,-2.533474939904374e-24,0.7702149777737909,0.9619820815654447,0.1917671037916539
9.929606306492715e-14,3.351011955739571e-14,1.5270743326061624e-24,3.5061982182710496e-27,0.7705986659186117,0.980753348079586,0.21015468216097433
9.817965021968969e-14,3.129027998379096e-14,7.9363536460365475e-25,7.062581462499851e-24,0.7701210632987759,0.957404263424629,0.18728320012585306
9.909451444319833e-14,3.357302418967488e-14,1.1865267948936427e-24,2.3245257934864638e-24,0.7704245692887703,0.9768549441924849,0.2064303749037145
9.893990828973145e-14,3.22902376751753e-14,1.6338172878753757e-24,-4.488473097300471e-25,0.7704275475175882,0.9712204009063491,0.20079285338876082
9.897353639599456e-14,3.2068583232604213e-14,1.3138462370464189e-24,2.0804625261821723e-24,0.770426117476743,0.9721003320127642,0.20167421453602116
9.774277276542857e-14,3.223365698153204e-14,1.8413560320097575e-24,8.741556282805541e-25,0.7699136556524451,0.9597253445152429,0.1898116888627978
9.971462061389552e-14,3.375618613482737e-14,2.436556319709924e-24,-6.623043356953096e-24,0.7707865886832004,0.9866335197005174,0.21584693101731703
9.842793924937447e-14,3.2344696423723084e-14,1.2718707459955798e-24,3.477826088501064e-24,0.7703266456028168,0.964712848343454,0.19438620274063723
9.972060352701802e-14,3.450278991569644e-14,2.625383798506386e-24,-1.1509174907070677e-23,0.7705857895686328,0.9881006658745674,0.21751487630593458
9.852803532859558e-14,3.2162650887657165e-14,2.4329874519268364e-24,-6.481304622596389e-24,0.7702616057473082,0.9664696483296564,0.1962080425823483
9.925426307262645e-14,3.33151800486766e-14,1.5237822537497414e-24,-3.2706130187084e-25,0.7706247007922595,0.9791015106134408,0.20847680982118125
9.906053826376685e-14,3.3250482828963027e-14,1.4903911359228613e-24,2.0556534343233137e-25,0.7704341351433257,0.9760797466974442,0.2056456115541185
9.924267276845132e-14,3.264879244356196e-14,1.5110250385115124e-24,8.03892201256539e-25,0.7704681465612688,0.9764366771142887,0.2059685305530199
9.90010282363468e-14,3.26684221183623e-14,3.5029516706216274e-24,-1.3740809074200925e-23,0.7704164606691978,0.9754511715328258,0.205034710863628
9.865878600066487e-14,3.230772532125265e-14,1.4920810209337565e-24,2.737730107625123e-24,0.7703113465291896,0.9683952926786448,0.19808394614945518
9.952709824275454e-14,3.2774371652629484e-14,1.698463437436424e-24,7.80988818963442e-25,0.7707359188316364,0.9794345958462805,0.20869867701464406
9.782640552339628e-14,3.149483836758149e-14,1.269854042703232e-24,1.3018523943612687e-24,0.7698798661242462,0.9590436820443043,0.18916381592005813
9.891714864620228e-14,3.2750110856366514e-14,1.723145184886355e-24,-3.35916961908473e-24,0.7704078718345204,0.972246255147137,0.20183838331261658
9.916216113457838e-14,3.371488049838705e-14,1.5705190973651184e-24,-4.250355090390004e-25,0.7706206430997233,0.9813201738919098,0.21069953079218648
9.840404879086772e-14,3.16487568197271e-14,1.5848472741957144e-24,-4.015128264341397e-25,0.7702874381475504,0.962150507382875,0.1918630692353246
