	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.83388420516287e-14	7.591236437740341e-16	2.4116383172954835e-06	8.011299837715645	0.8134239787981062	0.0009303514883165439	217.142993234185	0.0012044486151733598	216.3295692553869	2130.5991421681865	23	5
