	Correlator	Error
0	3.2127498260003676e-15	1.2717663298795772e-16
1	8.239250086239112e-14	6.41629413845311e-16
2	2.5417395187317877e-14	1.901404254549996e-16
3	1.1054602705677136e-14	8.16993217643144e-17
4	4.7754976318669096e-15	3.545546439292671e-17
5	2.1090983960435484e-15	1.521897098832132e-17
6	9.387134835836937e-16	6.840782853751229e-18
7	4.206118106723234e-16	3.114149805589243e-18
8	1.8932924237746836e-16	1.4532851979151917e-18
9	8.546807181504234e-17	6.707139542875709e-19
10	3.870217691166575e-17	3.1784435248208685e-19
11	1.7571661172426455e-17	1.508185722402516e-19
12	7.990388207392859e-18	7.235978618945882e-20
13	3.639815562385339e-18	3.423631643073667e-20
14	1.6592398941211338e-18	1.6371299581266396e-20
15	7.571877103086174e-19	7.81621791569224e-21
16	3.4554865727564075e-19	3.75930472570318e-21
17	1.577672736910533e-19	1.7997681284283336e-21
18	7.207514249939637e-20	8.671231155236952e-22
19	3.295968817786511e-20	4.19134983217052e-22
20	1.508417220070566e-20	2.028772172804575e-22
21	6.904981195530445e-21	9.839257618907174e-23
22	3.162384553713249e-21	4.746599697749705e-23
23	1.4487336576546576e-21	2.2794438371156955e-23
24	6.632930301414323e-22	1.1029273840028607e-23
25	3.037754474455792e-22	5.347780979923385e-24
26	1.3932829437082653e-22	2.5924557954082133e-24
27	6.392831786431295e-23	1.2569891471828946e-24
28	2.928233807749654e-23	6.091772615907761e-25
29	1.3416899699648585e-23	2.9515761948219592e-25
30	6.150236798381639e-24	1.4301773142549365e-25
31	2.8169319048389075e-24	6.898919484782135e-26
32	1.2871127499798604e-24	3.3209684370925206e-26
33	5.881605294910641e-25	1.6084950807265195e-26
34	2.68461017797341e-25	7.928686247827254e-27
35	1.2268965137316527e-25	3.898204248605731e-27
36	5.597601799101974e-26	1.943377782795018e-27
37	2.551484663841088e-26	9.723224885207312e-28
38	1.1659952235957004e-26	4.8522325570835345e-28
39	5.307643301375842e-27	2.391746716117174e-28
40	2.419499312025885e-27	1.1780561462486753e-28
41	1.1062297841906763e-27	5.894810625484707e-29
42	5.042660398838562e-28	2.9416122663200185e-29
43	2.2913108108256714e-28	1.4497758825788767e-29
44	1.0430602061773184e-28	7.194076251958488e-30
45	4.817878611977705e-29	3.621480687648357e-30
46	2.285758786295742e-29	1.8870237846017003e-30
47	1.2129369545220846e-29	1.0972247342140809e-30
48	9.230203588329487e-30	8.77309106428343e-31
