	EffectiveMass
0	0.8724475511758646
1	0.864931864625986
2	0.8448786386151556
3	0.8676598665108808
4	0.8871489672033178
5	0.8709957541648949
6	0.8497140406638956
7	0.8886860166409632
8	0.8660033422938777
9	0.8638937148444923
10	0.8735776513403397
11	0.8705455808475568
12	0.8703741623804211
13	0.8717418919698599
14	0.8789934452962465
15	0.8590894843394881
16	0.8609665015557747
17	0.8786469565815374
18	0.8779580884699871
19	0.8669190553813624
20	0.8558893960484815
21	0.8590482569255372
22	0.865869051722117
23	0.8682446147903248
24	0.8575532246718865
25	0.8541751600661361
26	0.8587237152807323
27	0.8767285860511232
28	0.8521503225470797
29	0.8702797559218827
30	0.8844162715139154
31	0.8558460013019836
32	0.8654199479985418
33	0.8953147572919627
34	0.8722152207066092
35	0.8703427381458297
36	0.8780643369545517
37	0.8762441910814803
38	0.857327465690967
39	0.8589799180972596
40	0.8559981100484878
41	0.874284749706417
42	0.8699450350866731
43	0.8685035989249614
44	0.8565591994033759
45	0.8801934165772177
46	0.8685073625491782
47	0.8651619183616607
48	0.8650595406119153
49	0.8718226576763581
50	0.8401826451221979
51	0.8644205031709858
52	0.8604438978045882
53	0.871463670218944
54	0.8634792157661851
55	0.8663313300923623
56	0.8451907323228481
57	0.8544312806513509
58	0.874636216908234
59	0.8800027232526959
60	0.8725262435528532
61	0.8707671702264681
62	0.8599076088116102
63	0.8718728969314448
64	0.8705341576795947
65	0.8740364630735891
66	0.8453207725460262
67	0.8684961717834428
68	0.8659564056428066
69	0.8831994398420543
70	0.8673543039550532
71	0.8583737184901552
72	0.8682442223382683
73	0.8678527433087735
74	0.8582147775609766
75	0.8596374340792393
76	0.8735759718231378
77	0.8695988242542828
78	0.8607056459050321
79	0.8701228083879943
80	0.8719130723838489
81	0.8803491416304797
82	0.8763062653647589
83	0.8643826109195167
84	0.8555067808058201
85	0.8724964758615815
86	0.8780069389580146
87	0.8496025772718128
88	0.8536086604802243
89	0.8759022535833901
90	0.8865447824071955
91	0.8724453451386108
92	0.8642881864734748
93	0.8728579045144348
94	0.8822277893276389
95	0.8748317611201877
96	0.8780783228138228
97	0.8495666057747475
