	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	1.56738177351854e-13	-5.492506682799425e-13	0.8322629328789157	1.0702635811816101	0.2380006483026944	1.9084105805403033	26	14
