	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.459480458856858e-14	3.0307714288999563e-16	5.685828790672375e-14	7.467328540000678e-16	6.829801653193582e-25	3.390039145460599e-27	8.1364322251455475e-25	9.700895826551198e-27	0.8177933105467748	0.0005851403448072373	1.05900482389313	0.002678196964950826	0.24121151334635507	0.002645374050703506	26	5
