	EffectiveMass	Error
1	1.203984245809906	0.0011432997338163766
2	0.8168306172394536	0.0009878696675524041
3	0.8277169766809696	0.000909264806438016
4	0.8007855354044796	0.0007275764502745274
5	0.7914136014622999	0.0008330860089848002
6	0.7829981586632399	0.0007900828294014725
7	0.7770421737812334	0.000809583227656091
8	0.7736140925714831	0.000846138099770165
9	0.7698280128061686	0.0009435916895840616
10	0.7664091309550672	0.0008861035827797112
11	0.7645274092556946	0.0010010847157368055
12	0.7623185346072363	0.0010354110269063586
13	0.7614401237008056	0.0011164568074895122
14	0.7598270124423138	0.0010420151991737932
15	0.7598227824554904	0.0011011958170952425
16	0.7592926849182419	0.0012280579037845692
17	0.7587303990882893	0.0012759577639961603
18	0.7575614605991816	0.0014059384294750278
19	0.7565288018168481	0.0014486113003923553
20	0.7563830454424632	0.0015917929261718708
21	0.7560722354435859	0.0014946244320309862
22	0.7551651886042599	0.0015867134805440377
23	0.7562734124658692	0.0018561757637657605
24	0.7564631004436654	0.002103657783488067
25	0.7543637177888006	0.0021165333570514833
26	0.7531545233349564	0.002125209103349188
27	0.7558298446141625	0.0023983374048475964
28	0.7551873635650181	0.002603028009172396
29	0.7543296987565373	0.0028674938997153123
30	0.7552544862291614	0.0029398808354557083
31	0.7586384368654853	0.003089395985748454
32	0.7570711027837453	0.0035613528565562953
33	0.7599084107339743	0.0043265060625872764
34	0.7576568036967398	0.00435526582452802
35	0.7598521859086367	0.0050043591266282425
36	0.7615053770680914	0.005657256634332908
37	0.756613908021493	0.006250530641716056
38	0.7647642397267826	0.006934013347720504
39	0.762529504678787	0.007042522762577032
40	0.757789961969403	0.008057565118659628
41	0.760146311912533	0.010280168089604495
42	0.7650021327268155	0.01067650296387816
43	0.767783996135509	0.012538614270092927
44	0.7537962844347889	0.013658495456091092
45	0.7529343458038608	0.014559161596220126
46	0.7632036198019271	0.015205286747638625
