A0_old,A1_old,A0_new,A1_new,m0,m1,dm
8.484358567163445e-14,4.3242293146871977e-14,1.2110527720274022e-24,-3.6363207943200925e-25,0.7912839618207218,1.0305115432824796,0.23922758146175774
8.403958670470068e-14,4.0571232403171237e-14,1.102577200025141e-24,8.293716184228675e-25,0.7909953434195061,1.0130061775051244,0.22201083408561836
8.414179984313391e-14,3.9768594836909424e-14,1.1003128960536537e-24,5.355528439676327e-25,0.7909828576700945,1.0121261309331187,0.22114327326302413
8.446850409900371e-14,4.1082101840407356e-14,1.146988579267606e-24,7.096064602520562e-25,0.7912539628772728,1.0184674441534325,0.22721348127615973
8.459740579671152e-14,4.317571611280673e-14,1.1123765627659876e-24,4.413768062994527e-25,0.7911206349232672,1.0274216900907636,0.23630105516749636
8.460797863457617e-14,4.192414146012433e-14,1.1350034107387343e-24,4.862985696793442e-25,0.7912945511669602,1.0258417984902044,0.23454724732324428
8.492745942293049e-14,4.41815480025288e-14,1.0904910342064248e-24,8.988029486735335e-25,0.791329980579711,1.0361390546340687,0.2448090740543577
8.443637785264129e-14,4.2410716182772385e-14,1.1103812716132851e-24,4.742451742684846e-25,0.7911228797130186,1.0244530080470542,0.23333012833403563
8.465700207078406e-14,4.2305013831616516e-14,1.0728214569825055e-24,7.771183657235683e-25,0.7912685608221892,1.0244483292483357,0.23317976842614652
8.486949117496145e-14,4.205574194017765e-14,1.0736963126810635e-24,7.95278815265252e-25,0.7913048974809206,1.028165965518003,0.23686106803708248
8.494852636821492e-14,4.274268453661223e-14,1.1091547455488374e-24,5.7985294345036655e-25,0.7914729565047074,1.03029056744734,0.2388176109426326
8.438049625475824e-14,4.142023090166493e-14,1.1182497021445756e-24,2.843708844125139e-25,0.7911626196189275,1.0208180348569205,0.229655415237993
8.451780292632415e-14,4.476562560144578e-14,1.0574964256234611e-24,2.7363734391384638e-25,0.7911315110574649,1.032466447570759,0.24133493651329418
8.486902296370412e-14,4.229638765705163e-14,1.152525222831377e-24,2.1062770184990476e-27,0.7914190045873545,1.027605436986155,0.2361864323988004
8.438151705271244e-14,4.372436878683793e-14,1.090680198785267e-24,1.9674910414674126e-25,0.7910673328300387,1.02795487740008,0.23688754457004121
8.467726409581807e-14,4.277357142558483e-14,1.0801984265150428e-24,6.274815029385885e-25,0.7912889188972998,1.0256903071551216,0.23440138825782175
8.529996059254255e-14,4.316839418154838e-14,1.0813334449400562e-24,1.165241498772828e-24,0.7916861427022251,1.035884215636948,0.24419807293472295
8.453089313904092e-14,4.2402409196259344e-14,1.0521402200248548e-24,9.171433621199314e-25,0.7912073903379035,1.024618192929776,0.23341080259187233
8.460492192598996e-14,4.313548200247305e-14,1.1455272594379494e-24,3.3536342793717356e-25,0.7911625115750384,1.0292438771137713,0.23808136553873296
8.4859638134848e-14,4.4363839051984056e-14,1.1051888070035757e-24,5.719563485260804e-25,0.7913235778904272,1.034774062655504,0.24345048476507672
8.470577134977373e-14,4.228746704128881e-14,1.0798208189062491e-24,4.278572357420947e-25,0.7913938383969927,1.0255966227798208,0.23420278438282807
8.456485491747913e-14,4.4488684557563037e-14,1.5122864320496019e-24,-1.1578602082892036e-24,0.7912473450854032,1.034025081646794,0.24277773656139087
8.484211387984586e-14,4.485954412727869e-14,1.0735648944459979e-24,6.709286260275502e-25,0.7912898289994912,1.0354462861435911,0.2441564571440999
8.489661554151205e-14,4.379838876578959e-14,1.1041754517249978e-24,6.873592955628777e-25,0.7912568275477995,1.0335135476371518,0.2422567200893523
8.535463662255284e-14,4.555431879427205e-14,1.1036187455059348e-24,7.646299668627679e-25,0.7915291536737956,1.0428696350513267,0.2513404813775311
