	EffectiveMass	Error
0	0.0	
1	1.1717177685385745	0.0011352143849559092
2	0.7932336896096438	0.00093261721098614
3	0.8074156520111374	0.0008394815971161446
4	0.7834024109471818	0.0006855402319768865
5	0.7762269429814483	0.0007702416701092947
6	0.7697032555802323	0.0007322330162688568
7	0.7652055656320446	0.0007308391221034202
8	0.7627063726418217	0.0007741228739960612
9	0.7598210934655141	0.0008372789376231432
10	0.7572059895170842	0.0008138983186162389
11	0.7559196812390159	0.0008850590002538264
12	0.7540770795071066	0.0008953244904397536
13	0.7535540003285773	0.0009520684959425668
14	0.7523853423636433	0.0008882457345532565
15	0.7525012526821956	0.0009081035636312828
16	0.7521486480524302	0.0010033828326746186
17	0.7516872991976067	0.001079985046023146
18	0.7507825958964822	0.0011805977254477355
19	0.7498282923110582	0.0011504906694512252
20	0.7495337386351315	0.0012672127084587606
21	0.7489772878260129	0.0012017658852026339
22	0.748696727393493	0.0012627218783401806
23	0.7494055476178546	0.001437697660326669
24	0.7491886077049933	0.0015539468570932205
25	0.7477711480286015	0.001521094817315821
26	0.7469344676376316	0.0015174106283281394
27	0.7491450483788663	0.0016572315064465857
28	0.7490205572754084	0.0017701607574173662
29	0.7482166111570252	0.0018959112284247855
30	0.7481235421992899	0.0019555426253579002
31	0.7505841219703423	0.002037504430565403
32	0.7507729553293372	0.0022686046425025547
33	0.751635843710013	0.0028223187315419736
34	0.7501806921280392	0.0028508436308465235
35	0.7510558717666183	0.003186213125848554
36	0.7523896742225817	0.00360767300958633
37	0.7495068275593856	0.003688541361065219
38	0.752713342329262	0.004136008704615911
39	0.7517572734146457	0.004198154165005967
40	0.7476759275125663	0.005104521521881217
41	0.7512007796777669	0.005766949913554649
42	0.7555556164592357	0.005944063037790126
43	0.7567761475096759	0.007104214972357972
44	0.7482930478593713	0.007774760179966688
45	0.746892545772526	0.00838921711619755
46	0.7481435925893686	0.00873251657026063
