A0_old,A1_old,A0_new,A1_new,m0,m1,dm
9.209833066659076e-14,5.526967452135756e-14,1.3675514246756258e-24,9.029970917034796e-25,0.7458561474575116,1.0357375619886973,0.28988141453118565
9.187578910789696e-14,5.476541817400501e-14,1.4471096938382052e-24,1.7937296886145467e-24,0.7458757403944427,1.0313178154113012,0.2854420750168584
9.190519340285604e-14,5.283322617043894e-14,1.3381022182989987e-24,5.284906656677689e-25,0.7458054364655422,1.0270505702438537,0.2812451337783115
9.191098211328291e-14,5.2755177526794665e-14,1.0334819780392619e-24,-3.055377567392289e-24,0.7459020223811927,1.0258025855563848,0.2799005631751922
9.183448765933976e-14,5.4749602227024193e-14,1.3769203821056905e-24,1.0487462188217342e-24,0.7456821803817154,1.0311811600548717,0.2854989796731563
9.194491804507827e-14,5.424805443364215e-14,1.0954123669723523e-24,-2.6947757648448755e-24,0.7458834173884966,1.0330979565914395,0.28721453920294293
9.204690948923735e-14,5.5051588232761924e-14,1.5535361948571235e-24,2.9767231707354607e-24,0.7458478399002242,1.0363128058835356,0.2904649659833113
9.172581170752743e-14,5.352994797519556e-14,1.3389102850140551e-24,4.152540097863971e-25,0.7457216139067995,1.028697279062736,0.2829756651559365
9.200017103329582e-14,5.3733066110226176e-14,1.388121285827891e-24,1.1263894929074525e-24,0.7458835566931341,1.0293642786306032,0.2834807219374691
9.218166423775967e-14,5.413738270628002e-14,1.1155682852767028e-24,-2.36392068845403e-24,0.745908504731924,1.03483257388301,0.288924069151086
9.216921401430745e-14,5.47974788750931e-14,1.2629333460944121e-24,-5.785197288300738e-25,0.7460203196138135,1.0355869441405379,0.2895666245267243
9.179955236188372e-14,5.399981890909375e-14,1.0830591918606275e-24,-2.6611032880281273e-24,0.7458088531288612,1.030296973600875,0.28448812047201355
9.163023880232752e-14,5.4345334493938955e-14,1.4168955922594597e-24,1.5424354011768888e-24,0.7456606542562597,1.0290886542212654,0.28342799996500556
9.227787946293606e-14,5.473440298603776e-14,1.471709658481599e-24,2.041609902596664e-24,0.7460670436020881,1.036190947578457,0.2901239039763689
