	EffectiveMass	Error
0	0.0	
1	1.2180844888702451	0.0011374043469066309
2	0.8310129941396242	0.0009502782304683944
3	0.8444591259164755	0.0008676492041222961
4	0.8191159164661341	0.0006997486219196782
5	0.8111655139220211	0.0007979677095176056
6	0.8039513894711734	0.0007583258895687108
7	0.7989548143671888	0.0007680243195187551
8	0.7961382100770444	0.0008046428742747749
9	0.7929281892009492	0.0008853078362183687
10	0.7900137502147765	0.0008482632704302695
11	0.7885023896644551	0.0009419326921499812
12	0.7864982813977996	0.0009615173497967891
13	0.7858541042807569	0.0010264490415239015
14	0.7845105231400596	0.000959312781846552
15	0.7846001240797927	0.001009510741636069
16	0.784170692684247	0.0011121102236261785
17	0.7836723885049834	0.0011728918938225805
18	0.7826315176559375	0.0012821802276866817
19	0.7817018630058432	0.0012945232487748591
20	0.7815318455868924	0.0014219011746193434
21	0.7809910933747862	0.001334221402439706
22	0.7804793694225395	0.0014066589087223412
23	0.7813078559235233	0.0016229606217715332
24	0.781319045992726	0.001803790224489446
25	0.7795584314266228	0.0017878897063480662
26	0.7786154963555798	0.0017929325877638791
27	0.7808597849689317	0.0019878899742669727
28	0.7805877055716112	0.0021650514757222987
29	0.7798070050130121	0.0023424688970362876
30	0.7802043879690327	0.0023663161220474015
31	0.7832705043999734	0.002497398210822547
32	0.7828568282010486	0.002866359602241744
33	0.7846223592807334	0.0035239997544312483
34	0.7826025854533968	0.003592555239432866
35	0.7844907297467439	0.004117124490332176
36	0.7863353810943118	0.004605903955676556
37	0.7820690694930549	0.004864991835000392
38	0.7873847473735186	0.005359465704162618
39	0.7863708040656812	0.005498129653034128
40	0.7818092340247034	0.006489019433029338
41	0.7847701885854891	0.007802404753309962
42	0.7892899393203392	0.007949467422396012
43	0.7907864803291396	0.009534841064850698
44	0.7797286391988927	0.01053126541344335
45	0.7791591924918603	0.011286986603485876
46	0.7832328126188626	0.011143483197225384
