	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.999476391792586e-14	3.1917536784313102e-15	5.502687945398524e-14	4.0913546359242736e-14	1.567987169109685e-24	1.634377390743932e-24	2.438798202778391e-25	1.9145120063101344e-23	0.7348083478144267	0.0016759268079581055	1.0321017230979794	0.13168373974628036	0.29729337528355276	0.13224683134613247	26	8
