	Correlator	Error
0	3.3070344008869838e-15	1.306584619413382e-16
1	8.386119519696729e-14	6.526147588897897e-16
2	2.649165640641709e-14	1.9792082787820994e-16
3	1.1747170347094992e-14	8.670346615688918e-17
4	5.1782674735332765e-15	3.83948668647157e-17
5	2.333697540972318e-15	1.6814161845956266e-17
6	1.060136949032532e-15	7.710662557355871e-18
7	4.84913545690477e-16	3.582923345917766e-18
8	2.228518062077131e-16	1.707085770352142e-18
9	1.0272220579919133e-16	8.045741262260248e-19
10	4.749989964958308e-17	3.8933902675613433e-19
11	2.202380609106026e-17	1.8865813850816933e-19
12	1.0227970110808648e-17	9.242439079187078e-20
13	4.758272938897403e-18	4.466276189197282e-20
14	2.2153543909061113e-18	2.1802280420714407e-20
15	1.0325455710495107e-18	1.0628722694098226e-20
16	4.812785408693796e-19	5.21876218633592e-21
17	2.244346395840588e-19	2.5513943336924416e-21
18	1.047233939736046e-19	1.2555047909409788e-21
19	4.8913282163784674e-20	6.199227655650185e-22
20	2.2864596405346398e-20	3.0642536651778933e-22
21	1.0690911924231185e-20	1.5176115555417125e-22
22	5.001052200309538e-21	7.473888770120467e-23
23	2.3401379340157932e-21	3.664024214819858e-23
24	1.0943535761602627e-21	1.809943356880446e-23
25	5.119245575896667e-22	8.959096124180501e-24
26	2.3981601795288088e-22	4.434426710782164e-24
27	1.1238896809636003e-22	2.195949834399312e-24
28	5.25760996304187e-23	1.0861766334637237e-24
29	2.4605393247017278e-23	5.369947430373068e-25
30	1.1520299629772355e-23	2.6544448950752594e-25
31	5.3895251153878534e-24	1.306881137094757e-25
32	2.51578305566345e-24	6.4203078516696e-26
33	1.1745293881325694e-24	3.172667635518529e-26
34	5.477266148426334e-25	1.596110046903898e-26
35	2.557195471856555e-25	8.008425425170172e-27
36	1.1921345786974263e-25	4.073654256059774e-27
37	5.552711446854102e-26	2.0785482586790003e-27
38	2.592302364949231e-26	1.0576205388815756e-27
39	1.2056021704677853e-26	5.32313485684927e-28
40	5.615635194634995e-27	2.678069569205228e-28
41	2.6236927422219624e-27	1.3685178513679379e-28
42	1.2221674914913755e-27	6.974732593935716e-29
43	5.675431887741221e-28	3.513470341458086e-29
44	2.6412872805143407e-28	1.7816947871163387e-29
45	1.2481214050314924e-28	9.168608693596626e-30
46	6.066063615218039e-29	4.8918825758710326e-30
47	3.3015352271586186e-29	2.9160923738928875e-30
48	2.545733618932661e-29	2.3621731986785206e-30
