	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	8.400699273727564e-14	1.4804163081554815e-15	5.044738974971964e-14	7.585837128271982	0.7702252825294938	0.0011564556552338175	1.0357293749553567	0.013367787580642802	0.26550409242586287	2.614912052096755	23	5
