	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	7.546364177692485e-14	2.827836543057311e-16	5.2462782749806114e-14	8.054678083938652e-16	9.30077773989281e-25	3.130057314469364e-27	6.851833089053215e-25	1.0105939783993409e-26	0.7790178749074856	0.0005617134745061911	1.0223513191962497	0.0032592123042337155	0.243333444288764	0.003211609423900766	26	5
