	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.864415001210077e-14	2.8713447309210965e-16	4.4357950259365497e-14	7.721451668062747e-16	1.5378196668431684e-24	4.549199536342527e-27	2.783483444086264e-25	1.482419924707212e-26	0.7483429498784389	0.00039078201389903215	1.0029034855318328	0.005898868761964591	0.2545605356533939	0.0058207030871111	26	5
