	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.956704143918609e-14	3.4288697804592063e-16	5.521840091168764e-14	7.12155860735047e-16	8.020778653696354e-25	4.099126353248175e-27	7.580817589242919e-25	9.28869857254354e-27	0.7883781136106468	0.0005356341857948388	1.0287749918090927	0.003015430948263742	0.24039687819844593	0.0029224107132516234	26	5
