	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.938228864331187e-14	1.5778643023542469e-15	4.2917358180379096e-14	7.5877625603	0.77042046980084	0.0009707596235235666	1.027762939577559	0.01594494775387332	0.25734246977671904	2.5345293911934927	23	5
