	EffectiveMass
0	0.7912459754943875
1	0.7912214469909695
2	0.7912545013427761
3	0.7914226245880154
4	0.7912350940704374
5	0.7912879657745389
6	0.791255950927737
7	0.7912781238555935
8	0.7913802433013941
9	0.7913359165191676
10	0.791572179794314
11	0.7912363910675075
12	0.7911531066894557
13	0.7914946079254177
14	0.7911069393157986
15	0.7913105010986354
16	0.7915872383117701
17	0.7912386322021511
18	0.7912044143676786
19	0.7913080120086695
20	0.7915379714965847
21	0.7913081645965603
22	0.791236829757693
23	0.7912003421783473
24	0.7913579750061062
25	0.7910968017578152
26	0.7911513137817408
27	0.7911079502105738
28	0.791406908035281
29	0.7912001037597683
30	0.7912575435638454
31	0.7912102413177518
32	0.7916084098815943
33	0.7915169143676786
34	0.791343612670901
35	0.791239910125735
36	0.791120977401736
37	0.791181831359866
38	0.7910879898071315
39	0.7914242076873805
40	0.7912133121490506
41	0.7911780643463162
42	0.7913239574432398
43	0.7912508583068874
44	0.7910451984405544
45	0.7914754486084011
46	0.7914445686340359
47	0.7911565971374537
48	0.7911723995208766
49	0.79123193740845
50	0.7913206958770778
51	0.7912824344635037
52	0.7912737464904811
53	0.7912878036499049
54	0.7915491390228298
55	0.7910100936889675
56	0.7913190460205104
57	0.7913801574707058
58	0.7913786411285426
59	0.791468286514285
60	0.7914614105224635
61	0.7912184143066433
62	0.791374197006228
63	0.7911950874328642
64	0.7913027477264432
65	0.791255016326907
66	0.7915260219574003
67	0.7913315391540554
68	0.7913342189788843
69	0.7916656970977811
70	0.7911857986450224
71	0.7913918590545679
72	0.791275424957278
73	0.791264553070071
74	0.7913240623474147
75	0.791271467208865
76	0.7913758754730251
77	0.7909837150573757
78	0.7912482929229763
79	0.7913266563415553
80	0.7911291980743433
81	0.7914324569702176
82	0.7913392829895045
83	0.7913414478302028
84	0.7912923145294217
85	0.7911738300323512
86	0.7912840652465847
87	0.7912349033355739
88	0.7913294696807889
89	0.7913617897033718
90	0.7911004734039331
91	0.7912140274047879
92	0.7913856983184839
93	0.7912747478485134
94	0.791224908828738
95	0.7914345359802273
96	0.7913476657867458
97	0.7913908386230495
