	EffectiveMass	Error
0	0.0	
1	1.2407507353929648	0.0011482097924772321
2	0.8477772924337716	0.001006514731079207
3	0.8577693584286401	0.0009400861724292015
4	0.829733785100303	0.0007444222769839872
5	0.8196073542436187	0.0008638274434106398
6	0.81052462766073	0.0008206276646514518
7	0.8040385257303952	0.0008544611067281186
8	0.8002718125016184	0.0008846805012387887
9	0.7961242847549459	0.0010029810973428291
10	0.7923844886970255	0.0009272574849334488
11	0.790248912243714	0.0010681252054431766
12	0.7879067934233009	0.0011155549682037222
13	0.7868478418910858	0.0012192128963255662
14	0.7850219956626266	0.0011415476066337779
15	0.78496204693425	0.001232046749521753
16	0.7843683474572414	0.0013640043829378234
17	0.7836419776092616	0.0014053943153579716
18	0.782335613576585	0.0015487551937714116
19	0.7812960808240548	0.0016481078419935972
20	0.7813192025876805	0.0017922246429257287
21	0.7811645925312388	0.0017155757118455185
22	0.779965546547172	0.0018178044855530454
23	0.7812616657494165	0.002156691635811425
24	0.781571315486463	0.0025043720839965904
25	0.7789218126397662	0.002575984917679387
26	0.7778415181412711	0.002557695636318552
27	0.7802486378520644	0.002973548575609825
28	0.779583934511865	0.0033046882975822844
29	0.7788814800750689	0.003717123210520085
30	0.7804111219317177	0.003832592115079035
31	0.7846299987650903	0.004008449672236406
32	0.7818719459165149	0.004701003300163223
33	0.7860485484062556	0.005602254868647975
34	0.7832772656173084	0.005661085311797
35	0.7863169841159078	0.006564981663082015
36	0.7880463856493516	0.007414714893514987
37	0.780980990386646	0.008659604225966773
38	0.7922975802618917	0.009294190757174121
39	0.7885976722083707	0.009497395836038047
40	0.7851987054595231	0.010848616031148757
41	0.7861498918519034	0.014373815389859396
42	0.7921022829144632	0.01537897110531107
43	0.7994430283408328	0.017730719698887214
44	0.7845869159750176	0.01943138556542012
45	0.779814985839332	0.021683598182822623
46	0.8031479586976816	0.025052133054964332
