A0_old,A1_old,A0_new,A1_new,m0,m1,dm
4.313517044372289e-14,-8.60405500828885e-16,0.005151407969687023,0.042277316867610396,1.9243651167927687,2.341879049118771,0.41751393232600204
4.320370203275801e-14,-1.123195384392891e-15,0.0051591078329733175,0.04224596381822064,1.9245944293008534,2.341689349323474,0.41709492002262033
4.315130696873832e-14,-1.0957868870377628e-15,0.00515384834306355,0.04219321046715896,1.9244877041791395,2.3414943731348665,0.41700666895572697
4.3133969738951354e-14,-9.804971523652592e-16,0.005161911200459782,0.042442288479623246,1.924461234968372,2.3426871002788205,0.4182258653104484
4.315981137726472e-14,-8.086970453224439e-16,0.00513939535749423,0.04183394625040156,1.9244730998362634,2.339565683125004,0.4150925832887407
4.309254765490627e-14,-9.378539082188013e-16,0.0051554122808469835,0.04227273227276963,1.9243702796375788,2.3418686336638164,0.41749835402623764
4.3089683451186353e-14,-8.417841454471391e-16,0.005150142789360796,0.04229240201208944,1.9243878942174872,2.341733304892631,0.4173454106751438
4.3042203049936555e-14,-6.381736781802194e-16,0.005146418434239926,0.04198981995659949,1.9243988490877875,2.3405267075836873,0.4161278584958996
4.3215047362376194e-14,-1.1137422862128182e-15,0.005164343595814176,0.04234611367290584,1.9244933706334437,2.342247320865036,0.41775395023159195
4.3111349054089336e-14,-8.84686135086339e-16,0.005144904510886989,0.042033473503251956,1.9243867028028334,2.3406868160110377,0.4163001132082043
4.309892577561099e-14,-7.188752660068882e-16,0.0051419999201265535,0.041816959042505035,1.924447344358168,2.3396795273150754,0.4152321829569076
4.31500320155268e-14,-8.520158379827116e-16,0.005155961765182122,0.04223974716293586,1.9244868137288642,2.3416020501433055,0.41711523641444115
4.311889100320524e-14,-8.589353019644939e-16,0.005152371833271048,0.04222884753294691,1.9243956516596263,2.3415827866984085,0.4171871350387819
4.315879137011276e-14,-1.1143300677972592e-15,0.005162705414617162,0.042212392353735376,1.9244909174308178,2.341667484910797,0.417176567479979
4.307318525151381e-14,-8.192305483365798e-16,0.00515237206304756,0.04221138241704782,1.9243694598444272,2.3416176045971953,0.41724814475276806
4.315215860900938e-14,-9.45268779746056e-16,0.005153459833487829,0.04207043750654253,1.9245205838188337,2.340893775957956,0.4163731921391221
4.307826723277371e-14,-7.141116369269106e-16,0.005142867565921278,0.0421894994407854,1.9243385562052964,2.3412205474598258,0.4168819912545296
4.316164374994056e-14,-1.0588156773170658e-15,0.005154744704552994,0.04217976298797612,1.9245718401872534,2.3414158579292184,0.41684401774196506
4.312536662652754e-14,-9.565345649649591e-16,0.0051650884239387695,0.042347382768678686,1.9244449641260506,2.3423120365469297,0.4178670724208792
4.311547653652093e-14,-9.277485335650202e-16,0.005152587590723416,0.04199646726746428,1.9244628201210636,2.34060422957483,0.4161414094537667
4.31551615576266e-14,-1.0430412113841715e-15,0.00516232160577272,0.04234889949457365,1.924534485390591,2.342107423277537,0.4175729378869458
