	Correlator	Error
0	3.185947325707316e-15	1.2700589156821815e-16
1	8.144195988939589e-14	6.371097106364456e-16
2	2.5514516198443525e-14	1.9190432123596529e-16
3	1.1261667806931964e-14	8.378152606235433e-17
4	4.949927163640951e-15	3.707201023766187e-17
5	2.2275516889996326e-15	1.6195697668379684e-17
6	1.0115936746748703e-15	7.429590136824593e-18
7	4.6300125120728e-16	3.4596756979934528e-18
8	2.1307064406887327e-16	1.656788451010074e-18
9	9.839585136462334e-17	7.833154969509559e-19
10	4.5605032312618144e-17	3.810144601045338e-19
11	2.1202777685133998e-17	1.8549569437306064e-19
12	9.876348146251789e-18	9.148696065268278e-20
13	4.6093832770928165e-18	4.4429673015325456e-20
14	2.15332644687109e-18	2.184948641558566e-20
15	1.0072484208288283e-18	1.0726467885122357e-20
16	4.712141194094664e-19	5.3160588041137405e-21
17	2.205690600339356e-19	2.6230903508397927e-21
18	1.0331570973501147e-19	1.302480852258485e-21
19	4.844683763346639e-20	6.486521739132463e-22
20	2.2736980722557637e-20	3.236216744944364e-22
21	1.0672934655045613e-20	1.6160768034132912e-22
22	5.0117652408881344e-21	8.020284784333981e-23
23	2.3546527740359348e-21	3.9589351985937423e-23
24	1.1053777593488724e-21	1.9722390066186784e-23
25	5.190365353441331e-22	9.857362502903338e-24
26	2.441432652868606e-22	4.9366268650948384e-24
27	1.1489804540690825e-22	2.47136274542097e-24
28	5.396746868258909e-23	1.2361472336419446e-24
29	2.5363329272903805e-23	6.181094010934996e-25
30	1.1924755279772653e-23	3.0904738800019273e-25
31	5.599436491316448e-24	1.5398790368081396e-25
32	2.62282742917761e-24	7.660817881609004e-26
33	1.2295417070368021e-24	3.837412279955496e-26
34	5.7528527450743925e-25	1.9517444386711986e-26
35	2.695307062159579e-25	9.87831370028417e-27
36	1.260431189807855e-25	5.073619436009483e-27
37	5.889931150296051e-26	2.6156886161320034e-27
38	2.759340848542296e-26	1.3498941650077399e-27
39	1.2851848936316131e-26	6.874034716762259e-28
40	6.0004434860985794e-27	3.491849469689617e-28
41	2.8103694661939464e-27	1.801679521989738e-28
42	1.312859841510856e-27	9.322463184382386e-29
43	6.111889240994786e-28	4.76589513335442e-29
44	2.849908575030226e-28	2.4441684994163443e-29
45	1.3520946942075963e-28	1.2684525469100763e-29
46	6.596272717499699e-29	6.815704845094036e-30
47	3.591127800331143e-29	4.1118602873332876e-30
48	2.7812681367832556e-29	3.3761794992756434e-30
