	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.880116992870654e-14	3.959222266991416e-14	5.0772288165763777e-14	8.98318262941811e-14	7.941353772018031e-25	2.708959360401135e-24	7.517755910450554e-25	8.988437415874451e-24	0.7741666512234007	0.028010864885260816	0.9878532940950862	0.641836338850156	0.21368664287168546	0.6138595038472306	26	8
