	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.76301979773104e-14	1.5304097984102688e-15	5.762906951820328e-14	7.887726834557495	0.8008780741167834	0.0015925924614284854	1.0703481314691117	0.01216209442537681	0.2694700573523284	2.653972276704356	23	5
