A0_old,A1_old,A0_new,A1_new,m0,m1,dm
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
8.241822732339042e-14,4.9465722305132285e-14,1.0801284350557889e-24,5.86943384469926e-25,0.7895995542308946,1.032086141066162,0.2424865868352674
8.263205973089273e-14,4.920187519625633e-14,1.0823716731990998e-24,5.866717884180011e-25,0.7898138520045465,1.0330532372938317,0.24323938528928518
8.260013173068762e-14,4.9353167240978014e-14,1.0827081475304918e-24,5.866632389347765e-25,0.7897043831173504,1.0337895672931507,0.24408518417580027
8.262097844667215e-14,4.9377665542095796e-14,1.0824969652930143e-24,5.878538630733239e-25,0.7897659878991063,1.0338070435452058,0.24404105564609951
8.262231797870023e-14,4.943449646927715e-14,1.0823868180510635e-24,5.891771634729074e-25,0.789770424333882,1.0332596960899672,0.24348927175608523
8.26013962752867e-14,4.9504441678280327e-14,1.0823228779043377e-24,5.903129344441175e-25,0.7896429356377057,1.0346075191702058,0.24496458353250009
8.261559950807477e-14,4.953986457136356e-14,1.0823759562227858e-24,5.871927412684959e-25,0.789816567723973,1.0343020869544386,0.2444855192304656
8.263941520434693e-14,4.9582848606077965e-14,1.0825863324623329e-24,5.895953433343892e-25,0.7898050833419433,1.0348617664895057,0.24505668314756232
8.251330386750064e-14,4.9320492186862296e-14,1.080836606005652e-24,5.876905372220969e-25,0.7897004246064047,1.0327219874568174,0.24302156285041285
8.27293686120378e-14,4.9319615317914824e-14,1.0838121217695016e-24,5.880936165809612e-25,0.7898197204200947,1.0336679997951226,0.2438482793750278
8.261460352783794e-14,4.954221828263494e-14,1.0822927013978544e-24,5.897588665506124e-25,0.7897362274297907,1.0338939259586417,0.24415769852885097
8.260240935787077e-14,4.954754022002924e-14,1.0821422086164757e-24,5.912740228433216e-25,0.7897134636953608,1.032720724082808,0.24300726038744724
8.263917682081458e-14,4.9440082412231225e-14,1.082142863588993e-24,5.91021200066717e-25,0.7897938806311351,1.0338678362965592,0.24407395566542414
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
8.259968674356303e-14,4.951228068278992e-14,1.0823323657181669e-24,5.910030711696152e-25,0.7897014109002535,1.0338774310907155,0.24417602019046214
8.262418071497285e-14,4.9400832924218315e-14,1.0824543870745123e-24,5.88550039579618e-25,0.7897493789822744,1.0337280597365912,0.24397868075431675
8.262861422584183e-14,4.935422770377545e-14,1.0822543897465052e-24,5.894943330003318e-25,0.7897566026755085,1.0330955396404338,0.24333893696492517
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
8.249234686703217e-14,4.951016523617664e-14,1.0809119755161494e-24,5.9187774308784025e-25,0.7895728705496838,1.0323922926938336,0.24281942214414984
8.261333207770283e-14,4.9452681720566973e-14,1.0828252019583517e-24,5.888900715556067e-25,0.7897036398851254,1.033364036826984,0.24366039694185873
8.262474295325062e-14,4.940376574879735e-14,1.0824365301191432e-24,5.8906542682683735e-25,0.7897593269388395,1.0335674356484201,0.24380810870958058
