	EffectiveMass
0	0.7559252166748069
1	0.755912361145022
2	0.7559579944610619
3	0.7561099624633814
4	0.7559060573577905
5	0.7559624004364036
6	0.7559419441223167
7	0.755961313247683
8	0.7560632801055931
9	0.7560277080535911
10	0.7562643814086938
11	0.7559154891967796
12	0.7558503055572532
13	0.7561884498596214
14	0.755800123214724
15	0.7560013484954857
16	0.7562796783447289
17	0.7559275054931665
18	0.7558828830719018
19	0.7559942531585717
20	0.7562181949615501
21	0.7559734249115013
22	0.7559315967559839
23	0.7558910655975366
24	0.756049261093142
25	0.7557932758331323
26	0.7558436584472679
27	0.7557996082305931
28	0.7560828399658226
29	0.755895280838015
30	0.755937480926516
31	0.7558877658844019
32	0.7562873268127464
33	0.756193647384646
34	0.7560309410095238
35	0.7559387111663842
36	0.7557824611663841
37	0.7558721160888697
38	0.7557730007171655
39	0.7561156082153344
40	0.7559037971496605
41	0.7558593845367454
42	0.7560034084320091
43	0.7559297084808374
44	0.7557235050201438
45	0.7561678314209008
46	0.756131973266604
47	0.7558566474914574
48	0.7558484649658226
49	0.7559140110015892
50	0.7559917354583763
51	0.7559710979461693
52	0.7559517574310326
53	0.7559877777099633
54	0.7562257575988793
55	0.7556880664825463
56	0.7560065460205101
57	0.7560796070098899
58	0.7560597133636497
59	0.7561588478088401
60	0.7561409091949487
61	0.7559020423889184
62	0.7560593700408957
63	0.7558817100524928
64	0.7559933185577414
65	0.7559477043151879
66	0.7562153053283716
67	0.7560235023498558
68	0.7560236454010032
69	0.7563363075256369
70	0.7558903026580834
71	0.7560745143890404
72	0.7559595489501978
73	0.7559633922576927
74	0.7560098266601586
75	0.7559599876403833
76	0.7560749435424827
77	0.7556778812408471
78	0.7559338283538841
79	0.7560106945037866
80	0.7558139991760278
81	0.7561264514923121
82	0.7560045337677024
83	0.7560356712341332
84	0.7559740734100364
85	0.755857553482058
86	0.7559731674194359
87	0.7559188842773461
88	0.7560160636901878
89	0.7560349845886254
90	0.7558018016815209
91	0.7558978462219261
92	0.7560768795013451
93	0.755979738235476
94	0.7559072399139428
95	0.7561227035522484
96	0.7560443973541282
97	0.756079492568972
