	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	9.857290134343648e-14	1.546785934870653e-15	4.418086048805252e-14	7.37595751242825	0.7489154370455273	0.000955440283955347	1.0082950420841312	0.015379498488005195	0.25937960503860386	2.554592846710812	23	5
