	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	6.450883205125028e-14	8.131134083422916e-14	3.5568261285384125e-14	1.5387247864092414e-13	7.110790017814858e-25	2.6104124485186103e-24	5.501481843805179e-25	3.357779452658559e-23	0.8064494490127282	0.04324413664081126	0.9410939562935787	1.1815467683718548	0.13464450728085048	1.1383468465117141	26	10
