	Correlator	Error
0	3.124048907462385e-15	1.247071074299769e-16
1	8.047485356622883e-14	6.298700164460002e-16
2	2.4811421566329672e-14	1.867960287143388e-16
3	1.0807448248947758e-14	8.048337529647939e-17
4	4.685228768851007e-15	3.5125619146786654e-17
5	2.079466697397511e-15	1.5137251727915645e-17
6	9.312163893521017e-16	6.849867169675425e-18
7	4.202365295255135e-16	3.1452859195882406e-18
8	1.906598310164827e-16	1.4849667123901487e-18
9	8.679695548646714e-17	6.920449808019507e-19
10	3.965600035803841e-17	3.3182350651229505e-19
11	1.817358355322721e-17	1.592368393687902e-19
12	8.34416911720384e-18	7.741514784742332e-20
13	3.838533727081593e-18	3.7053184566275476e-20
14	1.7674955015717244e-18	1.7964748474510614e-20
15	8.149031307822908e-19	8.692906838447405e-21
16	3.75751743979901e-19	4.246945268782156e-21
17	1.7335578120426819e-19	2.0653248228268897e-21
18	8.003374641336445e-20	1.01069247735121e-21
19	3.698998430988515e-20	4.959980504069759e-22
20	1.7110045685349814e-20	2.4389432424364784e-22
21	7.91583967851406e-21	1.200301738249973e-22
22	3.663608377375123e-21	5.872265090953883e-23
23	1.6964516403272147e-21	2.8574620724626144e-23
24	7.84926426973575e-22	1.4031745201831717e-23
25	3.63261693815259e-22	6.91277278332061e-24
26	1.6841442213168606e-22	3.412084196499682e-24
27	7.81177015277163e-23	1.6831253874248533e-24
28	3.616664372871448e-23	8.30091395871622e-25
29	1.6752886568585647e-23	4.0937892152079862e-25
30	7.763155375277603e-24	2.018950634589737e-25
31	3.592767917188385e-24	9.917704914043022e-26
32	1.658412572911043e-24	4.864100900145965e-26
33	7.660802661371485e-25	2.4024892560426798e-26
34	3.5319166317389756e-25	1.2047167945820648e-26
35	1.630633621655976e-25	6.010869593173322e-27
36	7.512795811862181e-26	3.043801897955998e-27
37	3.4586191118663315e-26	1.5477512964050384e-27
38	1.5967097895486244e-26	7.880185594952625e-28
39	7.327936843273862e-27	3.9543887441182507e-28
40	3.370659494417124e-27	1.9794473961948096e-28
41	1.5550858686907788e-27	1.0068065495348698e-28
42	7.1561065630232535e-28	5.13523822837034e-29
43	3.2817903557936184e-28	2.585556218070984e-29
44	1.506870026681588e-28	1.30633308560748e-29
45	7.037551528824257e-29	6.679046744420576e-30
46	3.3765658227557177e-29	3.532206872275113e-30
47	1.8064151986381008e-29	2.094389652458011e-30
48	1.386713881918919e-29	1.703743191342647e-30
