	Correlator	Error
0	2.7448515301766975e-15	1.1169126002202008e-16
1	7.344382354304876e-14	5.80677321017355e-16
2	2.1158900979609338e-14	1.615604573190397e-16
3	8.737709282211264e-15	6.614713428960277e-17
4	3.596509632014136e-15	2.7514954225743364e-17
5	1.5193417112724702e-15	1.1272584640853233e-17
6	6.486616063915348e-16	4.8777744766982904e-18
7	2.794983700633117e-16	2.1466220532997736e-18
8	1.212119652642426e-16	9.763319939165773e-19
9	5.2786887385882164e-17	4.365090327799688e-19
10	2.3088339474271273e-17	2.0195635796964872e-19
11	1.0137705699475717e-17	9.338051617638296e-20
12	4.461866966481223e-18	4.39165996550562e-20
13	1.9683117035638267e-18	2.0253907336973473e-20
14	8.694119769997393e-19	9.523203681377218e-21
15	3.8466349880782126e-19	4.448984372307979e-21
16	1.702313376376806e-19	2.1105557982871025e-21
17	7.539341111806752e-20	9.954485694065425e-22
18	3.3419750183674845e-20	4.724865626329209e-22
19	1.4833303237187725e-20	2.245138809725927e-22
20	6.587503668893313e-21	1.072695634735067e-22
21	2.925397215328518e-21	5.109540184106219e-23
22	1.2998541598444124e-21	2.4211311436298598e-23
23	5.783661469817486e-22	1.136989787874308e-23
24	2.569994904371865e-22	5.410200901590669e-24
25	1.141846337278784e-22	2.5959607167896034e-24
26	5.0875401746017076e-23	1.2504821822582262e-24
27	2.2688680304021677e-23	5.998851811155689e-25
28	1.0091982111859236e-23	2.8951069480742717e-25
29	4.49012881015256e-24	1.4011389487697159e-25
30	1.9978599381769273e-24	6.785330037824133e-26
31	8.864093025989433e-25	3.269117802523162e-26
32	3.920991372714043e-25	1.5844089751872104e-26
33	1.7404660042544117e-25	7.72127342331982e-27
34	7.693570813269524e-26	3.800786720445253e-27
35	3.403779164670958e-26	1.8581168177995377e-27
36	1.4963236126299275e-26	9.181940937514246e-28
37	6.555754434736533e-27	4.546138698490607e-28
38	2.8889668604632995e-27	2.261054357290752e-28
39	1.2593504505680903e-27	1.100203969439432e-28
40	5.489164962786347e-28	5.360081369412984e-29
41	2.4033452261622916e-28	2.630978731908544e-29
42	1.0546514894204166e-28	1.3104387783129102e-29
43	4.581200728145574e-29	6.495617425150728e-30
44	1.9719585699761711e-29	3.225165176163634e-30
45	8.792774202340038e-30	1.595541393241506e-30
46	4.007918389765044e-30	8.196564660363407e-31
47	2.0537864250037258e-30	4.724121767302676e-31
48	1.5535472411088194e-30	3.8121543140195087e-31
