	EffectiveMass	Error
1	1.1808618903765318	0.0011389800847678119
2	0.7984982260169121	0.0009631932784382043
3	0.810756250827958	0.0008754641221030597
4	0.7851529947196794	0.0007076273823039548
5	0.7767516404323872	0.0008015092301641856
6	0.7691806505949941	0.0007602293228833831
7	0.7638790335534092	0.000767872531647035
8	0.7608683030561302	0.0008087204108401578
9	0.7574973383229575	0.0008877697150207148
10	0.7544476797686746	0.0008479422494450055
11	0.7528479624253678	0.0009396270836435105
12	0.7508035893125924	0.0009609074031117738
13	0.7500950951005587	0.0010263810408896934
14	0.7486972691034717	0.0009567024489519762
15	0.7487517416609804	0.0009933241122016521
16	0.7483069922404263	0.001106591803175807
17	0.747818819689913	0.0011671080593198564
18	0.7467836179796922	0.0012828770291357374
19	0.7457893755952039	0.0012830314780992666
20	0.7455479926398911	0.001415348107073922
21	0.7450956514730516	0.001324875539946682
22	0.7444987951012584	0.0014007924619806118
23	0.7453849215881809	0.0016146085763785111
24	0.7453991057187342	0.0017872229611010136
25	0.7436898417136559	0.0017684384992560605
26	0.7426203008704791	0.0017769304681747348
27	0.7451641999713722	0.0019568133675403323
28	0.7446717925528415	0.002108116191676366
29	0.7438803919225879	0.0022759544950504626
30	0.7442840161906443	0.0023245621994873746
31	0.7470350460766841	0.0024461956784793343
32	0.746457919572629	0.0027627802652682248
33	0.748213422245115	0.003423109103679647
34	0.7464228835193814	0.003440933182212667
35	0.7478737240709517	0.003913967539161675
36	0.749574787473942	0.0044281429575575015
37	0.74576260517295	0.004649802512810193
38	0.751070714794476	0.005224444372130981
39	0.7498252176599604	0.005332377774582146
40	0.7450477750451208	0.00626111090274629
41	0.7480103899468838	0.00755079581694682
42	0.7526113704031507	0.007736818502002492
43	0.7539936385625422	0.009186385019805078
44	0.7424698711052504	0.01006389585537172
45	0.7424658668089664	0.010679370766748925
46	0.7463005127384433	0.010763839879402675
