# Excited combined fit results
# ensemble: C1
# cmass: 0.350
# FF: V
# use_disp: True
# frozen: True
# reg_low: 4
# reg_up: 15
# chi2: 44.437515588424695
# ndof: 40
# chi2/dof: 1.1109378897106175
# pvalue: 0.290184457871691
nsq	O00	dO00	O01	dO01	O10	dO10
1	0.5155162617494334	0.014182029865848475	-0.4117349536354138	0.084258515882542	0.5654026971371836	0.11593343774391882
2	0.4973873563489348	0.014526635148147114	-0.31386530715523964	0.06476812766557243	0.5412083176335916	0.12617484869437454
3	0.4711380590412194	0.01806225325451026	-0.2674278386927738	0.058645751860223194	0.6006097250543009	0.1659918019716298
4	0.4555201703273348	0.02311222214133473	-0.23339601829580853	0.056979674415725746	0.5015666304058561	0.23812706789508856
5	0.4147341080989965	0.023564683551876166	-0.1803470157248061	0.050442696769208734	0.551713238125598	0.2672198731304632
