	Correlator	Error
0	1.432263035923143e-12	1.8611250242814105e-14
1	2.7740841811293074e-11	2.6803499567906685e-13
2	7.105754414752348e-12	6.628741907061194e-14
3	2.558914372936131e-12	2.3327825647468434e-14
4	9.232817413807163e-13	8.409308582024513e-15
5	3.424661766779707e-13	3.156628748490171e-15
6	1.2857464492032532e-13	1.2010133513182479e-15
7	4.8777069454428265e-14	4.665860421452864e-16
8	1.8597820479908693e-14	1.8220156453015346e-16
9	7.134606345835711e-15	7.182989831314998e-17
10	2.7508886147753808e-15	2.8603251998512166e-17
11	1.0628186422438993e-15	1.1400411897053575e-17
12	4.11132330323862e-16	4.588368414197808e-18
13	1.5935550243697767e-16	1.856669711884998e-18
14	6.190828666267982e-17	7.574063249077593e-19
15	2.4104086322006016e-17	3.078961672416948e-19
16	9.405580342971932e-18	1.2609451880652842e-19
17	3.674187226968018e-18	5.17358095855355e-20
18	1.4390031720901762e-18	2.146225477700242e-20
19	5.627674690361257e-19	9.002473316919083e-21
20	2.2022150814818675e-19	3.808408171668942e-21
21	8.629543563907032e-20	1.6339105267186194e-21
22	3.3809688975821096e-20	7.0712306721343505e-22
23	1.3306231837525215e-20	3.0522493961325704e-22
24	5.233606366823687e-21	1.321426215662019e-22
25	2.0477063059569584e-21	5.770442465451521e-23
26	7.964311860747838e-22	2.5227221397516718e-23
27	3.0880470356999927e-22	1.1087419757178598e-23
28	1.2012023476063478e-22	4.970598335147637e-24
29	4.670147349801268e-23	2.2793943588825624e-24
30	1.8336932178667083e-23	1.072443254216234e-24
31	7.996634404111227e-24	5.725405132090779e-25
32	5.432017925497192e-24	4.498398678399181e-25
