	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	1.5572463316656908e-11	1.5922204166262575e-13	-3.3787498997292598e-12	5.591293382574303e-13	0.006338111037008345	7.558938475365377e-05	0.07037040218430876	0.0017098852966175501	2.253302398531134	0.0007886287104301434	2.7702761314883477	0.006147512228903554	0.5169737329572138	0.0061119154854126535	26	5
