	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.348282811406074e-11	4.2781199097584374e-13	0.0010574466518398942	22.290718189041243	0.8902064930914988	0.000881486642601536	39.58263966204554	0.0011588909926571681	38.69243316895404	968.8308119320762	23	5
