	Correlator	Error
0	1.326169785650419e-12	1.7359935068123627e-14
1	2.6161232463309632e-11	2.5416747389194186e-13
2	6.4868942356241976e-12	6.098571738254528e-14
3	2.2683191237416294e-12	2.0849662570242688e-14
4	7.964666411568112e-13	7.321542121663068e-15
5	2.8795799574949347e-13	2.6829740665933093e-15
6	1.0555764852712376e-13	9.98221034600804e-16
7	3.9161667450174536e-14	3.804948685656141e-16
8	1.461204359405665e-14	1.4582010116379627e-16
9	5.490030098276626e-15	5.653824242301896e-17
10	2.0760432178817924e-15	2.2150709538864848e-17
11	7.868077718229242e-16	8.672314778583074e-18
12	2.9864270435023146e-16	3.436436417151288e-18
13	1.1362967820068656e-16	1.3714653838374918e-18
14	4.33007647521911e-17	5.522598366129149e-19
15	1.6527353802385377e-17	2.2251945433940253e-19
16	6.319977896065241e-18	9.084298079216228e-20
17	2.419909415664015e-18	3.736900997433242e-20
18	9.297831829189893e-19	1.5553681709521964e-20
19	3.5610944765529483e-19	6.501227588121601e-21
20	1.365129949591567e-19	2.77016110868409e-21
21	5.261421093580916e-20	1.204186799557351e-21
22	2.027065796730939e-20	5.267223725138771e-22
23	7.897683163710895e-21	2.297709639192982e-22
24	3.053112577337922e-21	1.0009162740651223e-22
25	1.1757134468892211e-21	4.3989750084307446e-23
26	4.4604413571016e-22	1.9367519993412776e-23
27	1.677326794035649e-22	8.520424261208812e-24
28	6.411889048422463e-23	3.85982085499779e-24
29	2.4841908765215232e-23	1.7893326126185353e-24
30	9.785960749217222e-24	8.452198406217327e-25
31	4.3157325568171005e-24	4.607668103549318e-25
32	2.920729378570713e-24	3.6471940613175237e-25
