	Correlator	Error
0	1.6783459856099053e-11	2.6841818319098945e-13
1	3.077170534827736e-11	3.9471383509290864e-13
2	8.680975156876588e-12	1.08007080335641e-13
3	3.3825116123298375e-12	4.108239217302073e-14
4	1.3175763580439587e-12	1.582112935711508e-14
5	5.264236068047916e-13	6.35590535948316e-15
6	2.125958915174516e-13	2.581689977459886e-15
7	8.663026100096835e-14	1.0688146339100996e-15
8	3.5501063191858815e-14	4.47526571363402e-16
9	1.4655221420130105e-14	1.9062374522895617e-16
10	6.073218345518534e-15	8.266200382546227e-17
11	2.5169680619029032e-15	3.5930193653429473e-17
12	1.045706591240544e-15	1.5777870590224098e-17
13	4.3516596917424517e-16	6.888689694843077e-18
14	1.8123824399385659e-16	3.009165237761431e-18
15	7.55630695603723e-17	1.308526314908364e-18
16	3.1594845632083517e-17	5.749410028958872e-19
17	1.3218258074081546e-17	2.514039506319948e-19
18	5.5473859576418534e-18	1.096263953727499e-19
19	2.3274062112842672e-18	4.8409460862567034e-20
20	9.789540096881848e-19	2.1650166946912505e-20
21	4.132679190421674e-19	9.774978301723032e-21
22	1.74199684041745e-19	4.4194817496695325e-21
23	7.365917592118402e-20	1.999199071355705e-21
24	3.1077627173651555e-20	9.012606350664972e-22
25	1.3110034431842005e-20	4.091235959583489e-22
26	5.5015386626251706e-21	1.840619202943248e-22
27	2.3017374735419552e-21	8.301105977984035e-23
28	9.623232511559591e-22	3.786763186573233e-23
29	4.023848065580739e-22	1.7598628856733084e-23
30	1.7120225342492355e-22	8.424654317351237e-24
31	8.184040195592992e-23	4.690560258221549e-24
32	5.877472733177705e-23	3.760046364850953e-24
