	Correlator	Error
0	1.9063483640194962e-11	2.9506738062052083e-13
1	3.3176559900012036e-11	4.2198875572809613e-13
2	9.752584090049283e-12	1.1995007442754848e-13
3	3.927180947855325e-12	4.714215643091035e-14
4	1.5768790524344215e-12	1.8712197878793458e-14
5	6.480268162999947e-13	7.728572851446233e-15
6	2.687360917003576e-13	3.2250660588651657e-15
7	1.1226818378782244e-13	1.3691571520977384e-15
8	4.7119443192010226e-14	5.873158641621808e-16
9	1.9897262944647574e-14	2.556783947159915e-16
10	8.427562764851167e-15	1.1301139106088207e-16
11	3.5699882094846685e-15	4.9990971275342283e-17
12	1.515273422039884e-15	2.2296634992983183e-17
13	6.438634631046403e-16	9.88309060191632e-18
14	2.7376248420485496e-16	4.3786553147076735e-18
15	1.1650857430042573e-16	1.9320536809649566e-18
16	4.9693866950191984e-17	8.586893859824346e-19
17	2.1211269225434046e-17	3.7977580842976547e-19
18	9.08153651787431e-18	1.6759525887820721e-19
19	3.885710581741104e-18	7.450824194399861e-20
20	1.6660528010162473e-18	3.34612992901578e-20
21	7.161254380928246e-19	1.51839708664752e-20
22	3.0724751764892807e-19	6.893103051379603e-21
23	1.321494779269744e-19	3.128965110997581e-21
24	5.675836767875976e-20	1.418377065608324e-21
25	2.436930155905916e-20	6.489875412649949e-22
26	1.0430040514346129e-20	2.9405047430093496e-22
27	4.4587000392097216e-21	1.3295826460060881e-22
28	1.902119010487182e-21	6.057699886431209e-23
29	8.127923505629486e-22	2.801612286640667e-23
30	3.547644820403889e-22	1.335511197100747e-23
31	1.7323163395086526e-22	7.360993177909505e-24
32	1.255685688444202e-22	5.835774908271457e-24
