	Correlator	Error
0	1.9265678808092312e-12	2.418128906449214e-14
1	3.472414449787877e-11	3.263602735922451e-13
2	1.0035180654269399e-11	9.029319879218413e-14
3	3.978554064403727e-12	3.49488122884005e-14
4	1.5675621780429891e-12	1.3728137743605351e-14
5	6.306922005218006e-13	5.572192344284907e-15
6	2.5540926900583923e-13	2.280513698603114e-15
7	1.0399702688405156e-13	9.465604504955875e-16
8	4.245373645300699e-14	3.9431447393336803e-16
9	1.7387514342880663e-14	1.6538899729284455e-16
10	7.13567294116853e-15	6.963480646088821e-17
11	2.9316712201044633e-15	2.923820778517805e-17
12	1.2052435683163555e-15	1.2329785941960423e-17
13	4.960533302840626e-16	5.214027791869976e-18
14	2.0438788836555035e-16	2.21614101892607e-18
15	8.432343623275011e-17	9.382856408620866e-19
16	3.48173739164337e-17	3.9881170055719915e-19
17	1.4391666517134514e-17	1.6996278851166626e-19
18	5.9621850499689474e-18	7.290304838835857e-20
19	2.464868469419301e-18	3.137962397953608e-20
20	1.0179417938011696e-18	1.3498310838713682e-20
21	4.2109400915953004e-19	5.838009668088393e-21
22	1.7412947179563267e-19	2.5381579371948106e-21
23	7.207006359204951e-20	1.1005846274793726e-21
24	2.9798974296429554e-20	4.800163115888711e-22
25	1.2319924300696405e-20	2.1059821780735215e-22
26	5.084971330292573e-21	9.235451051156343e-23
27	2.1013582386373814e-21	4.042223105522258e-23
28	8.688178905455084e-22	1.7918466400065886e-23
29	3.5866263694724353e-22	8.054089771547016e-24
30	1.5046062332731268e-22	3.713288258526129e-24
31	7.034457163596872e-23	1.9311010233678963e-24
32	4.964887978989974e-23	1.4819390068825115e-24
