	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.685871476546966e-11	1.2409361739578574e-12	1.8708418996436387e-11	20.79654798714158	0.8305277184779721	0.0014128254659287716	1.111392122356947	0.04417421173579318	0.28086440387897477	7.032835699351535	23	5
