	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.126326147572317e-11	1.2608019794322643e-12	2.0156729072399785e-11	23.21266969469892	0.9270266741064881	0.0017042099707658023	1.209341320215121	0.04250265435448949	0.28231464610863294	7.069149718412432	23	5
