	Correlator	Error
0	1.6027514195860334e-11	2.5557319292131105e-13
1	2.890435647101121e-11	3.7178340078306266e-13
2	7.482867054282112e-12	9.357386630727534e-14
3	2.7197111584522904e-12	3.318762111224952e-14
4	9.85834523458673e-13	1.1886143577489537e-14
5	3.6661518138618925e-13	4.439900241805748e-15
6	1.3774643103971798e-13	1.675538395502395e-15
7	5.2202819424428824e-14	6.441921499995575e-16
8	1.98910656046474e-14	2.504509617936122e-16
9	7.634366363993581e-15	9.906437196986633e-17
10	2.9409177927218976e-15	3.98624808999237e-17
11	1.1328576879513977e-15	1.6075872791757847e-17
12	4.3735006968645785e-16	6.553342120613473e-18
13	1.6912773352834043e-16	2.6585100741423493e-18
14	6.544348334855501e-17	1.07965407966702e-18
15	2.5352028517738928e-17	4.360176287740996e-19
16	9.846834515299592e-18	1.779863472525798e-19
17	3.827141765772038e-18	7.237304409072944e-20
18	1.4912966868837788e-18	2.93313345739712e-20
19	5.809773046627066e-19	1.2045157357560206e-20
20	2.2679250374377667e-19	5.0084649780285626e-21
21	8.889922872414853e-20	2.103553771537229e-21
22	3.481517739519533e-20	8.848479648146143e-22
23	1.3678475980198448e-20	3.710876206624705e-22
24	5.353188710633529e-21	1.548603702074291e-22
25	2.0938541685737176e-21	6.517907751666e-23
26	8.149039780808701e-22	2.721304048074423e-23
27	3.1616026128393796e-22	1.1419487503315153e-23
28	1.2261544552250332e-22	4.855209723606646e-24
29	4.762764072147038e-23	2.0972492502721758e-24
30	1.8722240068868973e-23	9.2615623966651e-25
31	8.213301226807987e-24	4.706098134146014e-25
32	5.5985045476507856e-24	3.578305576450434e-25
