	EffectiveMass	Error
0	0.0	
1	1.3675229165844063	0.0015295704788144508
2	1.0062188385985504	0.0013903102726261366
3	1.0044581148085419	0.0012522657142384026
4	0.973209367206161	0.001289203062206826
5	0.958936694538739	0.0013181920544880171
6	0.9457708650456156	0.001366837161637385
7	0.9402216505482877	0.001361238001573771
8	0.9332350314137201	0.0015520685589044483
9	0.9260432840962877	0.001639593943115726
10	0.9235164770481916	0.0017586884087745277
11	0.9221030949857959	0.001809212603594022
12	0.9195573096957027	0.0021029477498684425
13	0.9180340202698063	0.0022835973650921757
14	0.9165794989222472	0.002466506941793073
15	0.9143856418392714	0.0028796421045017614
16	0.9137702954938431	0.003364852303050341
17	0.9085919100486798	0.003990984527044048
18	0.9126924033839146	0.004455086978666418
19	0.9114164006131348	0.0051020528615982165
20	0.9048042950292037	0.005817365518864207
21	0.9075236873487773	0.006888522476534529
22	0.8917461371965572	0.007937297402370196
23	0.900997860494116	0.008860168523025227
24	0.9031830992120036	0.010810081294383107
25	0.9199880901676885	0.013166448417797162
26	0.9333772037350632	0.015630900148022094
27	0.9133505249669303	0.01856590090791336
28	0.8998121295687174	0.023300485561310723
29	0.9012140108762815	0.02764073631577371
30	0.890452822877972	0.03258402168163033
