	Correlator	Error
0	1.8203839213713445e-11	2.809499557676218e-13
1	3.113076838694731e-11	3.969990488432152e-13
2	8.385840275355229e-12	1.0361857523426661e-13
3	3.1458566653936327e-12	3.791739750922743e-14
4	1.1736483487925675e-12	1.397311745725783e-14
5	4.4820613548735527e-13	5.35692074652947e-15
6	1.726249650910727e-13	2.0731325026647624e-15
7	6.695029700005707e-14	8.159083715660376e-16
8	2.607763203705597e-14	3.2437681839478174e-16
9	1.0218392249269097e-14	1.3090115832853512e-16
10	4.015116120813822e-15	5.3605385236236554e-17
11	1.5775528178483658e-15	2.1966005245840234e-17
12	6.209258097898741e-16	9.081861279967593e-18
13	2.44661913401463e-16	3.734373617661819e-18
14	9.644476922808453e-17	1.535584718492137e-18
15	3.80572513300255e-17	6.283278390187962e-19
16	1.5047604237185743e-17	2.5911751454070286e-19
17	5.953744989972194e-18	1.0640623889936767e-19
18	2.3620716578086916e-18	4.359675232426696e-20
19	9.365985433377417e-19	1.8008711452821064e-20
20	3.7205159421424957e-19	7.51569921947705e-21
21	1.4823539899609155e-19	3.1720594307810912e-21
22	5.897021331880186e-20	1.34021814496719e-21
23	2.3517371781458354e-20	5.643191101008289e-22
24	9.351497775851502e-21	2.3678003673554275e-22
25	3.7180590969411966e-21	1.0041114537059022e-22
26	1.4738796803023133e-21	4.221330297335782e-23
27	5.835046023036434e-22	1.7750454392908776e-23
28	2.306813261213319e-22	7.53634582460459e-24
29	9.131654855824716e-23	3.2445175163724353e-24
30	3.6676066125530237e-23	1.4289595624284706e-24
31	1.6382939837408162e-23	7.226259436705153e-25
32	1.1262138580987363e-23	5.455981249496024e-25
