	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.0579730506279774e-11	4.1487529470972475e-13	-2.6753306470734186	22.92802086382003	0.9156582753149942	0.001006648423407199	104.91350442024327	0.002068583121194939	103.99784614492827	2671.0929218681335	23	5
