	Correlator	Error
0	2.1916493651402123e-11	3.2766100365107315e-13
1	3.606319018034821e-11	4.5407327997667437e-13
2	1.1085089554690731e-11	1.3457645490632695e-13
3	4.617638230575291e-12	5.473729636489467e-14
4	1.91291147156381e-12	2.2427412106484987e-14
5	8.09044815799631e-13	9.53476070365106e-15
6	3.4469754152773726e-13	4.091644266691897e-15
7	1.4770494671747025e-13	1.7832981629846994e-15
8	6.352262254543814e-14	7.844731327693211e-16
9	2.7454057042647162e-14	3.4931365938826004e-16
10	1.1892041933967193e-14	1.5752641163932963e-16
11	5.151674809150937e-15	7.100968228448246e-17
12	2.234910366675312e-15	3.2214573268965266e-17
13	9.703191333810152e-16	1.452493328049892e-17
14	4.214879584090836e-16	6.542792565618798e-18
15	1.83216249580157e-16	2.9348218480873514e-18
16	7.978499339760384e-17	1.3224054458866368e-18
17	3.476602921555491e-17	5.928661467839077e-19
18	1.519280917390724e-17	2.655126843720056e-19
19	6.633520852085394e-18	1.1943224738731063e-19
20	2.901164794427489e-18	5.409494883569066e-20
21	1.270579033247065e-18	2.473591743187169e-20
22	5.552889989638259e-19	1.1311410394574039e-20
23	2.43007391450567e-19	5.18947564842233e-21
24	1.0627049095284653e-19	2.380216320182409e-21
25	4.6463082791124005e-20	1.1014940777553168e-21
26	2.0293561697875352e-20	5.047301875812441e-22
27	8.873734999200636e-21	2.303759083816481e-22
28	3.87089270326213e-21	1.0564470120534159e-22
29	1.6921917624971165e-21	4.906606415895904e-23
30	7.565244685328413e-22	2.3608616207009323e-23
31	3.7823205615427785e-22	1.2997133695047547e-23
32	2.772579074159064e-22	1.0247308267332832e-23
