	Correlator	Error
0	1.4933976105089204e-11	2.462399849877453e-13
1	2.8735875834627706e-11	3.7117926311724796e-13
2	7.805654285930734e-12	9.809554487897019e-14
3	2.9462088691278315e-12	3.616712507690484e-14
4	1.1143744759914654e-12	1.3532655238637112e-14
5	4.331429505232381e-13	5.294293326670012e-15
6	1.704386593123167e-13	2.095231276019668e-15
7	6.777829729006397e-14	8.468889856564058e-16
8	2.713447722543182e-14	3.4653603581677734e-16
9	1.095659461898401e-14	1.445874849612872e-16
10	4.4448419032349935e-15	6.15867098237441e-17
11	1.8031654568408686e-15	2.6347667086665605e-17
12	7.336219749544946e-16	1.1417048057963325e-17
13	2.9920957160057843e-16	4.924684938919386e-18
14	1.2215521874604004e-16	2.1273378868893137e-18
15	4.992858055072503e-17	9.13825680103269e-19
16	2.048573570164966e-17	3.9800380234956475e-19
17	8.407250163834019e-18	1.7250048836589884e-19
18	3.460125756911197e-18	7.448731415645058e-20
19	1.4239025943537507e-18	3.2809623800028856e-20
20	5.878047076764441e-19	1.467336251992511e-20
21	2.4356688230659393e-19	6.611121101170895e-21
22	1.008940808124517e-19	2.986076095059755e-21
23	4.1942430861673804e-20	1.3574578600188633e-21
24	1.7392397181819033e-20	6.143935441433807e-22
25	7.203218953456814e-21	2.7784701705864376e-22
26	2.9545169259623837e-21	1.2489388357761886e-22
27	1.2090600862047166e-21	5.662839907160792e-23
28	4.956282612165192e-22	2.6097769777643268e-23
29	2.020482546359934e-22	1.2211387130059725e-23
30	8.34943195823186e-23	5.958907023449474e-24
31	3.9007377972145325e-23	3.375282811005271e-24
32	2.779717237835884e-23	2.7458809304751293e-24
