	Correlator	Error
0	2.0921669073477327e-11	3.119270698102846e-13
1	3.37940547876327e-11	4.2654739278532014e-13
2	9.502981995316502e-12	1.158477726000773e-13
3	3.682571689919294e-12	4.38011274586872e-14
4	1.4150525314585755e-12	1.6629873954493307e-14
5	5.551699314617439e-13	6.5500904390538574e-15
6	2.192602173461179e-13	2.601677113198922e-15
7	8.705302651702882e-14	1.0491318775896633e-15
8	3.46737464358458e-14	4.2688436429607313e-16
9	1.3876661566386414e-14	1.7586962586321655e-16
10	5.564073029434795e-15	7.335079268784917e-17
11	2.2306690493000104e-15	3.0575161526825157e-17
12	8.95427707510307e-16	1.283713289070305e-17
13	3.596971386885459e-16	5.3596180980528914e-18
14	1.4452951507272658e-16	2.2362595598169508e-18
15	5.812025656595999e-17	9.285641714033206e-19
16	2.3410707834170798e-17	3.8760766287999884e-19
17	9.434263941057048e-18	1.6104548617582114e-19
18	3.812308532383113e-18	6.686157288556252e-20
19	1.5393703924049364e-18	2.7898457890127956e-20
20	6.225952524214462e-19	1.1725524326591313e-20
21	2.5224226843271643e-19	4.9816682763183825e-21
22	1.0199293819307104e-19	2.11878635332117e-21
23	4.129342431938003e-20	9.011565182838315e-22
24	1.6685277112738533e-20	3.822815839280698e-22
25	6.742690280768095e-21	1.638046767535321e-22
26	2.7221505537321457e-21	6.953375061848845e-23
27	1.1001104137428567e-21	2.9445255717980295e-23
28	4.436942772500778e-22	1.2560603171243513e-23
29	1.790568787342602e-22	5.423450694328935e-24
30	7.334225383005421e-23	2.4068421088549543e-24
31	3.338331087952659e-23	1.2177423785114045e-24
32	2.3158197737501082e-23	9.165616402878849e-25
