	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	3.594824555911928e-11	1.2367170894838797e-12	2.2533068143093592e-11	23.66662482194482	0.9451535527804636	0.0019707908951094857	1.229659181357429	0.03825825287764781	0.28450562857696515	7.124011849360452	23	5
